Iteration	Posterior	Likelihood	Prior	age_uapaca	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	root_time	sf[1]	sf[2]	sf[3]	sf[4]	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
3960	-14084.84	-14219.06	134.2187	90.10553	0.4343824	0.003316973	0.001520212	0.000560711	0.001149033	0.001255136	0.005003608	0.001091178	0.001065709	0.000373466	0.001731171	0.003792263	0.0006520226	0.003678005	0.003615601	0.009272466	0.002971981	0.005579839	0.001763318	0.001366672	0.0004874416	0.00589971	0.004003666	0.001334593	0.0002478725	0.002013163	0.0004811291	0.002454126	0.0007338939	0.001782106	0.0001500215	0.002405008	0.00182868	0.001977183	0.0028072	0.001589388	0.002566424	0.0003694867	0.00160981	0.0007687751	0.003933757	0.1876913	0.5679123	0.2466911	0.130323	0.229705	0.0744329	0.0879995	0.370781	0.106759	0.00223007	90.10553	0.276399	0.171537	0.26249	0.289574	0.4320877	0.002447561	-6.282104	0.7340856	0.5388816
3970	-14070.11	-14209.24	139.1312	104.1915	0.5460827	0.003179367	0.0006325376	0.0005731427	0.0008271531	0.0010814	0.01028801	0.0009647562	0.001215052	0.0004130878	0.001643978	0.002205012	0.001691735	0.0001757778	0.002243815	0.004627724	0.001753481	0.0004968357	0.001744994	0.0004249384	0.001173578	0.002093678	0.005474939	0.001284357	0.003103625	0.001475017	0.002192703	0.0004537439	0.001813499	0.001369957	0.004523487	0.003643866	0.002378511	0.00313428	0.0005995443	0.001094817	0.002186529	0.0002279345	0.005558259	0.0001896872	0.002186532	0.2267425	0.5847835	0.3193402	0.16054	0.229309	0.0739917	0.101759	0.341027	0.0933732	0.002058534	104.1915	0.267392	0.178826	0.269893	0.283889	0.4152165	0.001798913	-6.79947	0.9786702	0.9577953
3980	-14077.84	-14213.17	135.3344	109.6718	0.4732198	0.00246111	0.0002870732	0.0005116725	0.001542773	0.001178256	0.008490257	0.00140199	0.002338616	0.0006463143	0.0009257908	0.00239798	0.001140466	0.0009073188	0.001915836	0.006984573	0.003751097	0.001257859	0.001448789	0.0007909081	0.0005654474	0.0006784794	0.004523934	0.002021744	0.0005995626	0.001511342	0.0009357342	0.002761932	0.002061466	0.001809061	0.0005638329	0.004411228	0.002129153	0.009894178	0.005068297	0.0004894253	0.001082378	0.0006034211	0.0005091021	0.0005705302	0.007988063	0.1082346	0.7712805	0.3649852	0.190742	0.217425	0.0754229	0.0741361	0.360997	0.0812768	0.002278925	109.6718	0.268748	0.175488	0.278023	0.277742	0.2287195	0.00352025	-6.080439	0.9286723	0.8624322
3990	-14055.37	-14216.47	161.0974	111.1842	0.4285617	0.001711081	0.0005404252	0.00039246	0.001193569	0.0003820275	0.002995519	0.001053676	0.0005795398	0.001231545	0.002060347	0.0008804231	0.0005166372	0.0008773307	0.0007285964	0.003604839	0.004041931	0.001018029	0.001006297	0.001191153	0.000596184	0.002028646	0.003104644	0.001171167	0.001139165	0.001011522	0.00121669	0.001955331	0.001202192	0.001634259	0.000546815	0.001245499	0.0007063893	0.002258853	0.001431695	0.0004535185	0.001456745	0.0007468563	0.001294942	0.0007227224	0.003068888	0.03629452	0.9153108	0.3922671	0.171993	0.247416	0.0755703	0.0728336	0.348848	0.0833399	0.001374954	111.1842	0.274793	0.170807	0.267429	0.286972	0.08468915	0.001508554	-6.659034	0.5699649	0.32486
4000	-14047.57	-14213.04	165.4766	116.1008	0.3472135	0.0008817071	0.0002462088	0.000306307	0.0008939523	0.001536041	0.002156211	0.0005316284	0.0005983975	0.0006272309	0.001475797	0.0008755601	0.0003659064	0.0005748606	0.001023099	0.001333395	0.002931098	0.0007849545	0.0005515205	0.0003569016	7.805794e-05	0.001239899	0.001874814	0.0002896374	0.000131174	0.0002355228	0.0007036179	0.0003611659	0.0003889925	0.0007514423	0.0004676646	8.025074e-05	0.0003894729	0.000796081	0.0004100267	0.0002754956	0.001211093	0.0001140539	0.0004478186	0.001053119	0.002397445	0.1397734	0.5974425	0.2074401	0.139919	0.260346	0.115769	0.0784642	0.303142	0.10236	0.0007936905	116.1008	0.266209	0.186579	0.269205	0.278007	0.4025575	0.0008918748	-7.381401	0.8476034	0.7184315
4010	-14046.59	-14222.85	176.255	98.84338	0.163121	0.001196717	0.0002739339	0.0002640472	0.0005145642	5.504312e-05	0.0004375516	0.0004783659	0.0002917417	0.000220002	0.0004064423	0.0002494651	0.0002362084	0.0005350654	0.0002882179	0.0007976873	0.004885509	0.000911645	0.0004297496	0.000409221	0.0002734933	0.0007484905	0.002879204	0.0001658475	0.0001219992	0.0002629122	0.0006798401	0.0003281243	0.0008935171	0.00075915	0.0002576989	0.0001119093	0.000482987	0.0007628361	0.0004022163	0.0007458136	0.0003916102	0.0001953477	0.001011176	0.0006254675	0.0006202309	0.04971128	0.6952491	0.1134097	0.144674	0.271588	0.0918886	0.0741695	0.334766	0.0829139	0.0006400262	98.84338	0.264614	0.175401	0.276846	0.283139	0.3047509	0.0005961948	-7.726566	0.7766888	0.6032455
4020	-14051.72	-14215.87	164.1515	77.75892	0.1215205	0.0008355837	4.504069e-05	0.0001608653	0.0002363341	8.890778e-05	0.002164556	3.241552e-05	0.0002467712	0.0005661101	0.0007118962	0.0002975634	0.0003249877	0.0004108995	0.001498662	0.001235421	0.003066717	0.0006528711	0.0003949767	0.0003090952	0.0002357482	0.0004463288	0.001254672	0.0001126474	0.0001523495	2.051873e-05	0.0005044198	0.0001688988	0.0001295634	0.001206335	0.0001737839	0.0001195212	0.0003972679	0.001403092	0.0007099591	0.0001309515	0.0006371493	0.0002492218	0.00109162	0.001955126	0.0005884045	0.0693457	0.4293499	0.05217482	0.150346	0.238963	0.0991526	0.0662378	0.364049	0.081251	0.0006241813	77.75892	0.265224	0.178058	0.277245	0.279473	0.5706501	0.0006303605	-8.083712	1.195402	1.428987
4030	-14064.84	-14220	155.1584	82.75532	0.2028808	0.000911345	0.0007275414	6.65633e-05	0.00040413	0.0003599061	0.001257018	0.0006225108	0.0005711134	0.0005011642	0.0008554546	0.003489439	0.0004149811	0.001533572	0.001146137	0.002332384	0.00189533	0.0004664314	0.0005523339	0.0002860071	0.00115428	0.0004959675	0.0009750354	0.0004192392	9.297112e-05	4.720171e-05	0.0004338682	0.0001047461	0.002891021	0.0004133589	0.0001653529	0.0001111585	0.0001395369	0.0005237985	0.0008897242	6.620317e-05	0.00123725	0.0002055112	0.001041593	0.0007708943	0.0008568647	0.09507579	0.5313711	0.107805	0.153043	0.276033	0.0736707	0.070429	0.347413	0.0794109	0.0007857235	82.75532	0.277437	0.175785	0.273705	0.273072	0.4686289	0.0008890397	-7.501232	0.9755645	0.9517262
4040	-14063.14	-14223.87	160.7268	105.8707	0.1603797	0.0003111957	0.0001288856	7.891865e-05	0.0002556969	4.3818e-05	0.001841838	0.0008349885	0.00151883	0.0005134065	0.0003510806	0.0001707292	0.0002554551	0.001147958	0.0009271967	0.002884994	0.001082279	0.0007309508	0.0002619739	0.0008079667	0.0009237843	2.594084e-05	0.001340834	0.0002465989	6.083548e-05	0.0001217977	0.0005112729	5.599823e-05	0.002732958	0.001316193	0.001552548	4.227399e-05	0.0003100562	0.000971371	0.001030162	0.000104338	0.001141114	0.0001365485	0.0003082763	6.809564e-05	0.0003289072	0.06009608	0.6252888	0.1002837	0.121726	0.243676	0.0802323	0.115059	0.360348	0.0789587	0.0006869516	105.8707	0.269707	0.18455	0.269816	0.275927	0.3747112	0.0007432016	-7.874941	1.157928	1.340796
4050	-14053.45	-14214.36	160.9068	100.3836	0.1506696	0.0005739211	0.0003218773	0.0001822969	0.0003089764	0.0001979183	0.001059777	0.0001232087	0.0006555624	0.0004760572	0.0007412261	0.0003144756	0.0004880628	0.002278263	0.0005980457	0.004052408	0.00280528	0.0005975819	0.0004769638	0.0002392979	0.001106399	0.0008810023	0.001496869	0.0004778688	2.73409e-05	0.0001953581	0.0002616924	0.0001176806	0.0001419786	0.0009362168	0.0004208074	5.005418e-05	0.0006183827	0.00126446	0.0002404203	0.0001461746	0.002219992	0.0002229969	0.000179938	0.0001563893	0.0006725716	0.0626029	0.5845021	0.0880667	0.131899	0.295392	0.0888081	0.0745703	0.337934	0.071396	0.0007081448	100.3836	0.271534	0.175976	0.274694	0.277797	0.4154979	0.0009628285	-7.903766	1.384291	1.916262
4060	-14051.66	-14211.94	160.2743	93.57387	0.2678042	0.0008187922	0.0001236389	7.47998e-05	0.0003002556	0.0005842642	0.001037608	0.0008967302	0.0001685969	0.00042991	0.001187003	7.112738e-05	0.0005217929	0.0004102392	0.0006383103	0.005711084	0.001722952	0.0007427463	0.0005847771	0.0003452148	0.001225818	0.0003249508	0.001467546	7.29114e-05	0.0007070751	5.542167e-05	0.0004039959	0.0001259748	0.001271637	0.0002121186	0.0004140609	9.831636e-05	0.0005056576	0.0005382364	0.001147169	0.0004595894	0.003158432	5.519439e-05	0.0001156784	3.878606e-05	0.0006483889	0.1586749	0.4074966	0.1091293	0.124728	0.291015	0.0822571	0.108244	0.284964	0.108791	0.00073542	93.57387	0.271173	0.175593	0.268357	0.284877	0.5925034	0.0009300877	-7.793166	1.275096	1.625869
4070	-14050.6	-14213	162.4047	87.62379	0.4034578	0.0007653009	0.0006777088	0.0001831666	0.0001371057	0.0003076704	0.000935964	0.0007839189	0.0002935005	0.0004984234	0.0002299842	0.0002558372	0.0007032224	0.0008751799	0.0004251689	0.003196886	0.00181562	0.0004172276	0.0005097732	0.0005125381	0.0005867629	0.0006277402	0.001917445	0.0004707294	0.0006361811	0.0004088814	0.0006671351	0.0002492702	0.0004078063	0.0003319452	0.0004558735	8.538728e-05	0.0003846843	0.000879357	0.001991678	7.233307e-05	0.004033223	0.0001277361	0.0001035518	0.0006302413	0.0003839709	0.3050801	0.2438365	0.09837775	0.137653	0.255155	0.0869206	0.113245	0.331137	0.0758889	0.0007244032	87.62379	0.262846	0.18074	0.274496	0.281918	0.7561635	0.0006616496	-7.679708	0.8472708	0.7178677
4080	-14054.34	-14218.85	164.5065	87.89539	0.2618159	0.0006348095	0.0008983723	0.0001126763	0.0003527493	0.00207739	0.001736451	0.0002842545	0.0001950186	0.0005976973	0.0007658707	0.0003218663	0.0004559342	0.0005007117	0.000324817	0.002776767	0.001466372	0.001797892	0.0008330499	0.0006729168	0.001355122	0.0009836109	0.001827734	0.0003966261	0.0002942493	0.0001122665	0.0006342506	0.001399651	0.0004782972	0.0002075978	0.0004164723	0.0006018743	0.0003839876	0.0007653104	0.0002626737	0.0001318839	0.001059533	7.434008e-05	0.0001709219	0.0002367976	0.0005604694	0.1116288	0.5736365	0.1501871	0.15635	0.25727	0.0776687	0.0908904	0.339398	0.0784232	0.0007289822	87.89539	0.263674	0.184167	0.266684	0.285476	0.4263635	0.000905262	-7.522657	1.015254	1.030741
4090	-14058.75	-14220.53	161.7798	89.07431	0.2579671	0.0002393142	0.0006213494	8.326707e-05	0.0003946762	0.0007235368	0.001914297	0.001684378	0.0004702116	0.000465167	0.0002386266	0.0001227145	0.0002463793	0.0006856915	0.0002989657	0.003361206	0.002600175	0.0005901242	0.0008929763	0.0003372161	0.0001279569	0.0005173066	0.002205482	0.0001943834	0.0008905316	0.0003957226	0.00046328	0.002658664	0.0005268495	0.000132466	0.0002855677	8.763652e-05	0.0006195354	0.0007198191	0.001269865	0.0001001366	0.001529121	0.0001800426	0.0001705254	0.001571527	0.001502533	0.1409763	0.4535105	0.1169908	0.154696	0.236491	0.0573237	0.0940538	0.372987	0.0844477	0.0008029806	89.07431	0.276379	0.177139	0.270163	0.276319	0.5464895	0.0007688986	-7.598195	0.9248173	0.855287
4100	-14045.78	-14211.61	165.8328	94.33293	0.2086714	0.0009923961	0.001329126	7.763013e-05	0.0003022599	0.0003278549	0.0006100154	3.942337e-05	0.0003272125	0.0007917053	0.000552992	0.0004267163	0.0001666255	0.0002898727	0.0006320841	0.0009257836	0.001799574	0.0005211094	0.0006125911	0.0004881693	0.000365848	0.000223985	0.001970337	0.0007777522	0.001637573	0.0002049624	0.0003679643	0.0009167181	0.0008387237	0.0001601947	2.709057e-05	9.468661e-05	0.000277005	0.0003780351	0.000633363	0.0001761742	0.001262788	0.0001555802	9.942466e-05	0.001388556	0.0003523879	0.1026037	0.5083001	0.1060677	0.161054	0.260404	0.0691452	0.0636304	0.374627	0.0711396	0.0005880573	94.33293	0.270991	0.171627	0.26438	0.293001	0.4916999	0.0008108764	-7.696996	1.076663	1.159202
4110	-14041.84	-14207.22	165.3781	75.86664	0.2006553	0.0002670024	9.627701e-05	0.000155303	0.000133216	0.0001833968	0.0007853295	0.0001632866	0.001264074	0.0003218611	0.0005808312	0.0005633361	0.0001302435	0.0002494029	0.0004538295	0.003226442	0.001153025	0.0005228231	0.0004076252	0.0003358593	0.0002985144	0.0001315128	0.001472174	0.0006493753	0.0001399929	7.185031e-05	0.0003181619	0.001135377	0.0003417003	0.0004222086	0.0001011742	0.0004561507	0.0004159791	0.00141485	0.0004289623	0.0001790376	0.0009402749	6.633915e-05	0.0002620591	0.001687145	0.002095699	0.07835345	0.6095122	0.1223019	0.170177	0.245099	0.072022	0.0644468	0.353748	0.0945082	0.0006005426	75.86664	0.269622	0.173363	0.275047	0.281967	0.3904878	0.0006528028	-7.807837	0.973244	0.9472039
4120	-14044.33	-14211.66	167.33	85.83471	0.1462767	0.001054971	0.0002933082	0.0001188586	0.0001820228	0.0006763749	0.001549056	0.0001668981	0.0004742165	0.000321355	0.001000579	0.0001963613	0.0001657908	0.0001886354	0.0002879024	0.001632454	0.0003850069	0.00116702	0.0003129045	0.0004186239	0.0002171003	0.001524344	0.001019	0.0001447721	9.846358e-05	0.0001937395	0.0002784996	8.364488e-05	0.0006729768	0.0004912531	0.0003227698	0.0001178167	8.433576e-05	0.0002330886	0.001062891	0.0001144814	0.0009744604	0.001388233	0.0002210176	0.001760931	0.0004144429	0.05963906	0.592286	0.08663763	0.163406	0.22272	0.0824304	0.101494	0.344396	0.0855538	0.0005502651	85.83471	0.267825	0.180288	0.269983	0.281904	0.407714	0.0004521396	-8.039064	0.8216377	0.6750885
4130	-14038.25	-14214.16	175.9111	78.86505	0.2043739	0.0007667317	0.0007489754	0.0002875392	0.0002205266	0.0004338667	0.001182403	0.0001209437	0.0004571753	0.000433702	0.0008884439	0.0001725176	0.0003661892	0.0004347631	0.001244889	0.001456167	0.0002431337	0.0006568475	0.0004484347	0.0005217463	0.0008645149	0.0004074338	0.00179098	0.0003657593	0.0002406948	0.0003697716	0.0003351434	0.0001498296	0.0007608116	0.0004123286	0.0009557338	0.0006980989	0.0003513545	0.0002754253	0.0007387449	0.0002405937	0.0006455295	0.0008763679	0.0003240112	0.000765747	0.0006450991	0.08813091	0.5687761	0.116243	0.173503	0.237555	0.0714285	0.0900054	0.348891	0.0786174	0.0005824742	78.86505	0.268205	0.174667	0.274465	0.282662	0.4312239	0.000719082	-7.564958	0.8092251	0.6548453
4140	-14040.92	-14213.6	172.681	77.99154	0.128435	0.0003079397	0.0002044012	0.0003064396	0.000383412	0.001781094	0.001398951	0.0002089925	0.0001573244	0.0001286453	0.0001631187	0.0007667877	0.0004850837	0.0004996395	0.0002295291	0.001930297	0.0006702037	0.0003350203	0.0004534466	0.0002400747	0.001198522	0.0003505708	0.001307188	0.000312972	0.0006247229	0.0003734124	0.0007524464	0.000426335	0.001358103	0.0002875868	0.0008831133	0.0001248543	0.0002106281	0.0007656381	0.0006964955	0.0002313305	0.0005011213	0.0004061397	0.0002576138	0.0002790204	0.0008215588	0.08482068	0.3395829	0.04361433	0.114021	0.264801	0.0731078	0.0985655	0.373735	0.0757697	0.0005704943	77.99154	0.266543	0.176344	0.270001	0.287113	0.6604171	0.0005766097	-7.75236	0.7668317	0.5880309
4150	-14046.03	-14211.05	165.0248	91.1163	0.2395077	0.0006726911	0.0009403568	0.0001734068	0.0003256047	0.0005210517	0.0008867977	0.0007644282	6.15298e-05	0.0002721349	0.0002716924	0.0002827012	0.0004386458	0.0008820993	0.0001793652	0.001959573	0.0002730897	0.0005837504	0.0007650303	0.0005822862	0.0006261525	6.009063e-05	0.002017291	0.00088769	0.0007835931	0.001115961	0.0002810842	0.0001490009	0.001158972	0.0002325972	0.0003249128	0.0007529743	0.000849059	0.000144549	0.0003019305	0.0006384959	0.0004312902	0.0006958932	0.0002375443	0.0009961081	0.001537955	0.0993582	0.5851565	0.1401495	0.133887	0.227914	0.0988451	0.0691533	0.355963	0.114237	0.0006264845	91.1163	0.277523	0.174462	0.278511	0.269503	0.4148435	0.0008025262	-7.59891	0.9707358	0.942328
4160	-14041.69	-14213.94	172.2464	89.87184	0.1132086	0.0002440068	0.0005329669	0.0002470447	0.0003196171	0.0003918472	0.00219375	0.0004240822	0.0002594074	6.99075e-05	0.000154884	0.0002369278	0.0005419441	0.0007459345	5.316173e-05	0.0009695319	0.0001458779	0.0003486643	0.0007988838	0.0002260299	0.0006725158	0.0005979257	0.001019694	0.00208458	0.0003111002	0.000411223	0.0007832228	0.0009014933	0.0004376721	0.000252989	0.0003117115	0.0002818632	0.000268756	0.0001143319	0.0003780804	0.0002979913	0.0008895523	0.0004388155	0.0002525003	0.0006480692	0.001951205	0.07542444	0.3337568	0.03778413	0.120643	0.288086	0.0911226	0.0665249	0.342434	0.0911895	0.0005552441	89.87184	0.267422	0.182409	0.272691	0.277478	0.6662432	0.0005872101	-7.799768	0.8481043	0.7192809
4170	-14036.26	-14207.26	171.0004	93.61712	0.1251526	0.0005112231	0.0005349304	0.0002695017	0.000266471	0.0008360105	0.0006966333	0.0003228562	0.0006560202	0.0001380116	0.0004583583	0.0004003493	0.0004663276	0.0002513231	0.0002193672	0.001946576	0.0004020063	0.0007815572	0.0009353691	0.002400072	0.0006800302	0.0005422639	0.001366371	0.001164519	0.0002023722	0.0003554662	0.0004824162	0.0002067771	0.0008130681	0.0002668139	0.001126424	0.0006750767	0.0002835364	0.0001052505	0.0007121169	0.0003388742	0.000626506	0.0003684445	0.0004056724	0.0007134997	0.002215333	0.03126274	0.7502029	0.09388982	0.138677	0.255667	0.104199	0.0767683	0.319868	0.104821	0.0006535949	93.61712	0.26963	0.175061	0.27084	0.284468	0.2497971	0.0007442179	-7.408439	0.6407214	0.4105239
4180	-14039.99	-14211.16	171.1651	79.40917	0.1952886	0.001532879	0.001390105	0.0004840237	0.0009272087	0.0003746297	0.002715757	0.0004550505	0.0006779235	0.0003583855	0.0003832084	0.0004429217	0.0004409194	0.0007288173	0.0003468238	0.001436569	0.0004070531	0.001039335	0.001099256	0.0008029962	0.000900661	0.0006428044	0.002082403	0.001323006	0.001267977	0.0008577213	0.0003987428	0.0007412295	0.0009199873	0.0003232544	0.0004185286	0.0003745696	0.0003540159	0.0006813421	0.0006391872	0.000474969	0.0006531371	0.0004375757	0.0003944275	0.001086434	0.001525297	0.04650374	0.7618717	0.1487849	0.143764	0.258365	0.0841781	0.0618569	0.360273	0.0915626	0.0008135283	79.40917	0.263662	0.183519	0.274611	0.278208	0.2381283	0.0009724888	-7.155435	0.662998	0.4395663
4190	-14033.53	-14207.5	173.9749	104.3697	0.2785825	0.001655846	0.0004698973	0.0003339339	0.00130054	0.0007502401	0.001108575	0.0007394219	0.0003206914	0.000294357	0.00109922	0.0004973903	0.0003320356	0.0004348952	0.000488763	0.003187213	0.0003607108	0.0007703233	0.001052384	0.000692223	0.0004600105	0.0005348545	0.002081231	0.0008929706	0.0008262794	0.001299313	0.0005794994	0.0003140242	0.001256763	0.0004214434	0.0003745961	0.001105342	0.0002683361	0.0009561476	0.0008085208	0.0003878093	0.0008170414	0.0006295487	0.000602979	0.0008026345	0.0009209296	0.09963618	0.6423458	0.1789463	0.152103	0.261911	0.0820156	0.089446	0.319098	0.0954267	0.0008057234	104.3697	0.269772	0.186352	0.269265	0.274611	0.3576542	0.0007782648	-7.296094	0.5246905	0.2753001
4200	-14053.87	-14226	172.1293	82.38009	0.1312818	0.0008129343	0.0004098746	0.0003844501	0.0004609242	0.000726467	0.00191256	0.0004397527	0.0003289766	0.0003671251	0.0005233958	0.001163099	0.0002747783	0.0006489491	0.0006588884	0.001274232	0.0004281235	0.0006735574	0.0008986907	0.0004522475	0.000963496	0.0008483419	0.001343278	0.0007507569	0.001060201	0.001531372	0.001852775	0.001146366	0.001022872	0.0005286748	0.0009480951	0.0005496288	0.0001364343	0.0003876276	0.0009766519	0.0005157784	0.0004805057	0.0008988459	0.0003628316	0.0002947945	0.001866785	0.03413046	0.7400213	0.09715132	0.145711	0.240541	0.0690768	0.0943908	0.34656	0.103719	0.0007826285	82.38009	0.280302	0.166722	0.265983	0.286993	0.2599787	0.0007829019	-7.318418	0.5760475	0.3318308
4210	-14042.97	-14204.57	161.5979	88.87084	0.5053005	0.00269633	0.0003839236	0.0001779758	0.0002085206	0.0003713235	0.002814163	0.000551495	0.0003731255	0.0001207584	0.001296187	0.0003726297	0.0004720623	0.000453769	0.0002707117	0.003546416	0.0006276905	0.0007775008	0.001360227	0.0009906841	0.0006859387	0.0006963481	0.002039694	0.0004548279	0.0008228647	0.003013928	0.0006200863	0.0007020409	0.001957948	0.0002464158	0.0002933925	0.0006557244	0.000414492	0.0007453694	0.0003478403	0.0004861048	0.0007714772	0.0002106682	0.0009251637	0.0009323489	0.0006985362	0.369772	0.2682137	0.1355285	0.163605	0.274336	0.0706647	0.07414	0.319709	0.0975449	0.0008896676	88.87084	0.26721	0.177854	0.273715	0.281221	0.7317863	0.0008555848	-7.445288	0.8735708	0.763126
4220	-14054.07	-14209.5	155.4267	92.85041	0.2268724	0.0008880525	0.0004954259	0.0001369874	0.0001612556	0.000508478	0.00162315	0.0004094604	0.0001033517	0.0001285296	0.0003907701	7.702418e-05	0.000982976	0.001562003	0.0004692742	0.002978303	0.0004214865	0.0008946496	0.0005747453	0.001650471	0.001732326	0.0008079617	0.001548019	0.0009209235	0.001926843	0.001710246	0.001014281	0.0007057368	0.002596204	0.000262459	0.000541664	0.0003936052	0.000513321	0.0001135974	0.0003214306	0.0001432386	0.0005646258	0.0002421932	0.0003911037	5.600481e-05	0.003858854	0.05509424	0.7571576	0.1717782	0.164181	0.244804	0.0850559	0.0742945	0.346015	0.0856496	0.0008705258	92.85041	0.272484	0.175467	0.27156	0.280489	0.2428424	0.001002224	-7.397457	0.9918905	0.9838467
