Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
14990	-254916	-254791.3	-124.7079	52.67856	0.0006121829	0.0004591417	0.005035738	0.121011	0.264686	0.116837	0.0997161	0.281631	0.116119	0.06410354	0	0	1.37762e-204	4	0.2994	0.178349	0.211641	0.31061	0.06913928	0.9271653
15000	-254913	-254788.1	-124.9434	52.84559	0.006880098	0.0004510743	0.005765565	0.124767	0.262618	0.116863	0.109724	0.269883	0.116145	0.03060502	1.74309e-88	1.97736e-44	1.16539e-18	4	0.299082	0.178159	0.212479	0.31028	0.03637059	0.8414773
15010	-254917.9	-254792.3	-125.5198	52.80547	0.01190433	0.0004621972	-0.04085762	0.123202	0.262694	0.116723	0.109592	0.269559	0.11823	0.09305964	1.49118e-51	5.78094e-26	5.37394e-11	4	0.299082	0.178159	0.212479	0.31028	0.05220202	1.782683
15020	-254922.3	-254795.4	-126.8424	52.98362	0.007939166	0.000455491	0.06559797	0.122289	0.260463	0.112773	0.104767	0.280049	0.11966	0.04134361	8.21395e-77	1.35725e-38	3.08192e-16	4	0.301267	0.179461	0.210513	0.308759	0.1069416	0.3866
15030	-254920.7	-254795.7	-124.931	52.9084	0.04974971	0.0004514877	-0.01193868	0.119623	0.262205	0.11651	0.105863	0.28298	0.112818	0.09410396	4.40359e-13	9.90208e-07	0.00514825	3.99485	0.301267	0.179461	0.210513	0.308759	0.08216528	1.145301
15040	-254923.9	-254799.3	-124.5911	51.0963	0.04675558	0.0004578656	-0.01472207	0.122254	0.259389	0.118659	0.106261	0.277828	0.115609	0.08262233	7.39695e-14	4.05937e-07	0.00355609	3.99644	0.301381	0.178891	0.210851	0.308876	0.06790027	1.216819
15050	-254918.5	-254793.4	-125.1256	52.06185	0.03517992	0.0004640473	0.01938532	0.116592	0.259346	0.118639	0.110778	0.277782	0.116863	0.08408342	4.29458e-18	3.09613e-09	0.000470316	3.99953	0.301381	0.178891	0.210851	0.308876	0.1034687	0.8126456
15060	-254920.6	-254795.1	-125.4963	52.96637	0.01822929	0.0004563294	-0.01909337	0.12327	0.261258	0.120704	0.102277	0.272509	0.119983	0.09955893	5.2585e-34	3.43103e-17	2.35133e-07	4	0.301381	0.178891	0.210851	0.308876	0.08046556	1.237286
15070	-254921.8	-254795.1	-126.6181	52.25961	0.01697735	0.0004565811	-0.01436588	0.120504	0.259675	0.116952	0.107138	0.273339	0.122392	0.1365518	1.92965e-36	2.07865e-18	7.34515e-08	4	0.297485	0.179889	0.212027	0.310599	0.1221859	1.117574
15080	-254918.3	-254793.8	-124.4562	52.39424	0.03556871	0.0004653451	-0.000883629	0.12117	0.261111	0.118792	0.105403	0.27485	0.118674	0.07066893	6.60621e-18	3.83991e-09	0.00051426	3.99949	0.297485	0.179889	0.212027	0.310599	0.0697853	1.012662
15090	-254925.1	-254800.5	-124.6471	52.84907	0.02596453	0.0004666987	-0.05478312	0.121338	0.264813	0.118956	0.113278	0.2676	0.114015	0.05578358	3.62706e-24	2.84761e-12	2.58563e-05	3.99997	0.297485	0.179889	0.212027	0.310599	0.001000462	55.75783
15100	-254922.4	-254797.9	-124.5045	52.1175	0.0277957	0.0004557715	-0.007041701	0.126069	0.257522	0.114927	0.109642	0.274274	0.117566	0.05287329	1.22187e-22	1.65252e-11	5.36338e-05	3.99995	0.301738	0.1788	0.210744	0.308718	0.04583159	1.153643
15110	-254929.1	-254803.6	-125.5294	52.45495	0.02902488	0.000449518	-0.03884293	0.116008	0.25034	0.118897	0.110408	0.283748	0.120598	0.08932121	1.00977e-21	4.75007e-11	8.31198e-05	3.99992	0.300849	0.178274	0.213068	0.307809	0.05047828	1.769498
15120	-254922.9	-254798.7	-124.1831	52.45495	0.04598593	0.0004589207	-0.01262093	0.121305	0.268485	0.117469	0.10112	0.279155	0.112466	0.05649112	4.50398e-14	3.16781e-07	0.00320839	3.99679	0.30103	0.178381	0.213196	0.307393	0.0438702	1.287688
15130	-254926.9	-254802.4	-124.5022	52.40672	0.02619131	0.00045774	-0.005643777	0.12174	0.266534	0.11439	0.102203	0.277126	0.118006	0.06210816	5.75856e-24	3.58799e-12	2.84587e-05	3.99997	0.301501	0.178729	0.211895	0.307875	0.05646439	1.099953
15140	-254921.2	-254794.7	-126.5557	52.75621	0.03887931	0.0004526587	-0.02868408	0.12916	0.259551	0.119008	0.102921	0.272869	0.116492	0.1316392	1.82401e-16	2.01714e-08	0.00102346	3.99898	0.299062	0.179353	0.212635	0.30895	0.1029551	1.278608
15150	-254922.8	-254796.8	-125.9523	52.75621	0.02455658	0.0004625181	0.02355194	0.123366	0.265962	0.116574	0.103337	0.274704	0.116057	0.09274819	1.69898e-25	6.16382e-13	1.37019e-05	3.99999	0.299062	0.179353	0.212635	0.30895	0.1163001	0.79749
15160	-254917.3	-254792.5	-124.7815	52.75621	0.008480742	0.0004499979	-0.01495834	0.124053	0.26621	0.114139	0.109919	0.270125	0.115554	0.03951045	5.71794e-72	3.58083e-36	3.117e-15	4	0.298844	0.179222	0.21248	0.309453	0.02455211	1.609249
15170	-254921.4	-254796.4	-125.0218	52.75621	0.001571225	0.0004495301	-0.02324582	0.129973	0.26575	0.112145	0.104372	0.269657	0.118103	0.08489481	0	2.88988e-192	5.12336e-80	4	0.298844	0.179222	0.21248	0.309453	0.06164899	1.377067
15180	-254924.4	-254799	-125.418	52.97604	0.01930463	0.0004556968	0.00524122	0.134811	0.263816	0.114521	0.106317	0.268706	0.111829	0.09037494	3.635e-32	2.85237e-16	5.66251e-07	4	0.29872	0.179254	0.212518	0.309508	0.09561616	0.9451848
15190	-254914.9	-254790	-124.847	52.97604	0.02397479	0.000453887	0.007667775	0.125957	0.260315	0.116101	0.104898	0.276161	0.116568	0.03840092	4.31801e-26	3.10756e-13	1.03124e-05	3.99999	0.29872	0.179254	0.212518	0.309508	0.0460687	0.8335578
15200	-254923.5	-254798.6	-124.8702	52.97604	0.04218433	0.0004505429	-0.02041753	0.12742	0.25772	0.114943	0.108399	0.273407	0.118111	0.0491591	2.97862e-15	8.14907e-08	0.0018266	3.99817	0.298517	0.17981	0.212374	0.309298	0.02874157	1.710383
15210	-254920.2	-254795.2	-124.9595	52.56438	0.01179066	0.0004607488	0.05171597	0.121194	0.260877	0.118697	0.102917	0.276756	0.119558	0.0113977	4.85232e-52	3.29771e-26	4.25713e-11	4	0.299714	0.179775	0.211272	0.309238	0.06311367	0.1805901
15220	-254920	-254794.2	-125.7872	52.27201	6.460895e-05	0.000461305	0.02615813	0.121489	0.263774	0.116689	0.107237	0.27743	0.113381	0.08101024	0	0	0	4	0.29936	0.179563	0.212206	0.308872	0.1071684	0.7559156
15230	-254919.1	-254794.2	-124.9552	52.6015	0.01411016	0.0004609761	-0.04380074	0.121689	0.261244	0.114807	0.11118	0.278787	0.112294	0.07202774	1.20138e-43	5.18788e-22	2.34874e-09	4	0.29936	0.179563	0.212206	0.308872	0.028227	2.551732
15240	-254919.9	-254794.9	-125.0289	52.39574	0.009584595	0.0004667132	-0.01972282	0.125547	0.260936	0.112673	0.109114	0.273606	0.118124	0.09459399	8.57435e-64	4.38452e-32	1.55001e-13	4	0.29936	0.179563	0.212206	0.308872	0.07487117	1.263423
15250	-254925.3	-254800	-125.2961	52.1968	0.01057298	0.0004606199	0.004762955	0.120631	0.262073	0.118195	0.109006	0.273335	0.11676	0.1004712	6.38586e-58	3.7835e-29	2.56348e-12	4	0.299454	0.179303	0.212273	0.30897	0.1052341	0.9547394
15260	-254921.1	-254796.2	-124.9464	52.94721	0.0007670257	0.000447632	-0.02206596	0.124375	0.261255	0.11784	0.103012	0.272516	0.121001	0.04782562	0	0	2.18321e-163	4	0.299215	0.17916	0.212903	0.308723	0.02575966	1.856609
15270	-254925.2	-254799.4	-125.8247	52.74107	0.04184933	0.0004506739	-0.05917819	0.115228	0.272296	0.119401	0.101753	0.273467	0.117854	0.06962052	2.28978e-15	7.14513e-08	0.00172964	3.99827	0.298843	0.178937	0.212638	0.309582	0.01044233	6.667145
15280	-254920.2	-254795.2	-124.9177	52.81438	0.03540563	0.0004465007	-0.01350316	0.126565	0.268509	0.116746	0.107994	0.264327	0.115858	0.0627739	5.52078e-18	3.51035e-09	0.000495466	3.9995	0.30004	0.178632	0.212275	0.309053	0.04927074	1.274061
15290	-254918.6	-254793.1	-125.439	52.9838	0.005047296	0.0004607679	0.05103087	0.128637	0.262001	0.118082	0.103471	0.274099	0.11371	0.01633614	2.91917e-120	2.55932e-60	2.96793e-25	4	0.30004	0.178632	0.212275	0.309053	0.06736701	0.2424947
15300	-254918.4	-254793.6	-124.7276	52.4167	0.001436907	0.0004602013	0.01328839	0.115482	0.266126	0.116624	0.102031	0.278951	0.120786	0.04405895	0	3.56169e-210	1.89043e-87	4	0.299774	0.179358	0.212088	0.30878	0.05734733	0.7682824
15310	-254924.1	-254798.1	-125.9841	52.4167	0.01427823	0.0004611406	-0.06253145	0.121077	0.264726	0.111766	0.106019	0.275	0.121413	0.07332255	3.81876e-43	9.2492e-22	2.98572e-09	4	0.300139	0.178361	0.212345	0.309156	0.0107911	6.794722
15320	-254930.8	-254805.3	-125.4611	52.13271	0.03099362	0.0004546748	0.01976063	0.121987	0.268616	0.113648	0.104268	0.278132	0.113349	0.06645116	2.0974e-20	2.16449e-10	0.000155952	3.99984	0.298453	0.17879	0.212857	0.3099	0.08621179	0.7707897
15330	-254916.2	-254791.2	-125.0075	52.66353	0.03003656	0.0004470665	-0.005784758	0.119626	0.268261	0.118337	0.105209	0.27213	0.116437	0.06554102	5.04432e-21	1.06158e-10	0.000116042	3.99988	0.298337	0.17872	0.213164	0.309779	0.05975626	1.096806
15340	-254923.2	-254797.6	-125.5826	52.64825	0.005734451	0.0004462937	-0.02070285	0.11746	0.263405	0.114534	0.108419	0.283827	0.112355	0.08732396	5.73957e-106	3.58846e-53	2.7454e-22	4	0.298337	0.17872	0.213164	0.309779	0.06662111	1.310755
15350	-254914.6	-254788.7	-125.8675	52.64825	0.01782453	0.0004455796	0.01644262	0.11895	0.264872	0.115525	0.108162	0.272918	0.119573	0.09970353	9.35216e-35	1.44699e-17	1.64327e-07	4	0.298337	0.17872	0.213164	0.309779	0.1161462	0.8584316
15360	-254925.4	-254798.4	-126.9569	52.57903	0.02608039	0.0004528543	-0.005288016	0.120407	0.259637	0.12015	0.112983	0.266736	0.120087	0.1528465	4.59789e-24	3.2061e-12	2.71604e-05	3.99997	0.299829	0.180228	0.214963	0.30498	0.1475585	1.035837
15370	-254919.7	-254793.1	-126.6344	52.65927	0.03186451	0.0004505232	-0.07200158	0.127376	0.265808	0.112727	0.110839	0.267278	0.115972	0.08756639	7.12082e-20	3.98793e-10	0.000200957	3.9998	0.297972	0.179112	0.213631	0.309285	0.01556481	5.625922
15380	-254927.9	-254802.1	-125.7601	52.65927	0.04908088	0.0004572741	-0.06041251	0.127408	0.258237	0.120304	0.105238	0.276731	0.112082	0.08063245	3.01261e-13	8.19066e-07	0.00475845	3.99524	0.299961	0.180287	0.212338	0.307414	0.02021994	3.987769
15390	-254925.9	-254801	-124.937	51.88524	0.02229356	0.0004693106	0.03845244	0.118689	0.264552	0.114001	0.100883	0.280323	0.121551	0.01803385	5.51593e-28	3.51277e-14	4.1734e-06	4	0.298602	0.180637	0.212751	0.308011	0.05648629	0.3192607
15400	-254919.6	-254793.9	-125.6715	51.37897	0.005635429	0.0004556138	-0.02240997	0.119804	0.267037	0.115758	0.105581	0.279752	0.112069	0.02682429	8.20506e-108	4.29055e-54	1.13706e-22	4	0.298602	0.180637	0.212751	0.308011	0.004414314	6.07666
15410	-254922	-254797.3	-124.715	51.65266	0.035018	0.0004661837	-0.02860303	0.123421	0.259778	0.113663	0.0987374	0.285278	0.119122	0.08390811	3.57931e-18	2.8266e-09	0.000452876	3.99955	0.298942	0.179704	0.212993	0.308362	0.05530507	1.517186
15420	-254920	-254794.4	-125.6821	52.2176	0.03578524	0.0004645974	-0.01376988	0.122886	0.258653	0.116322	0.100799	0.280411	0.12093	0.1168983	8.36293e-18	4.32032e-09	0.000540036	3.99946	0.299226	0.178923	0.213195	0.308655	0.1031284	1.133522
15430	-254921.9	-254794.7	-127.1452	52.56814	0.03013364	0.0004482026	0.01842282	0.124731	0.263679	0.116962	0.0998379	0.273656	0.121135	0.1230717	5.85291e-21	1.14349e-10	0.000119676	3.99988	0.297408	0.18008	0.211861	0.310651	0.1414946	0.8697984
15440	-254934.9	-254807.3	-127.5336	52.85076	0.003926093	0.0004466937	0.05331398	0.122903	0.26848	0.113462	0.0996497	0.27314	0.122365	0.08151184	2.51569e-154	2.37611e-77	2.53208e-32	4	0.297715	0.180266	0.211221	0.310798	0.1348258	0.6045715
15450	-254926.8	-254801.7	-125.0874	52.85076	0.0345599	0.0004453968	0.002120418	0.126809	0.26412	0.117685	0.0970747	0.275991	0.118321	0.05710117	2.11805e-18	2.17445e-09	0.000406179	3.99959	0.299249	0.179872	0.210759	0.310119	0.05922159	0.9641952
15460	-254925.2	-254800.1	-125.0305	52.79011	0.03356102	0.0004548054	0.004977975	0.12234	0.265888	0.118656	0.105439	0.274329	0.113347	0.06922772	6.41969e-19	1.19723e-09	0.000317094	3.99968	0.29817	0.180363	0.210998	0.31047	0.0742057	0.9329165
15470	-254924.1	-254799	-125.1618	52.31346	0.02302834	0.0004726945	-0.01794868	0.122824	0.261069	0.113987	0.112109	0.269357	0.120653	0.1039348	4.01109e-27	9.47205e-14	6.29875e-06	3.99999	0.299613	0.180507	0.212019	0.307861	0.08598616	1.208739
15480	-254922	-254796.1	-125.9996	52.90681	0.01129091	0.0004622129	-0.03025572	0.123837	0.259997	0.113519	0.112809	0.271056	0.118783	0.1142594	2.66641e-54	2.44467e-27	1.44594e-11	4	0.300481	0.178133	0.212633	0.308753	0.08400364	1.360172
15490	-254920.8	-254795.1	-125.6131	52.90681	0.009135332	0.0004510779	0.03879478	0.121011	0.26403	0.11528	0.112336	0.275261	0.112082	0.04570728	6.98334e-67	1.25133e-33	3.54249e-14	4	0.299735	0.180172	0.212106	0.307987	0.08450206	0.5409014
15500	-254920.6	-254794.8	-125.7542	52.91483	0.002590111	0.0004623056	-0.01426134	0.119188	0.257052	0.116296	0.108901	0.278986	0.119577	0.1135554	2.01153e-233	6.71974e-117	9.75936e-49	4	0.299735	0.180172	0.212106	0.307987	0.09929406	1.143627
15510	-254923.3	-254798.2	-125.0864	51.78268	0.008625997	0.0004545398	-0.03136293	0.118923	0.260743	0.115399	0.105593	0.278245	0.121096	0.03978447	8.96734e-71	1.41805e-35	5.51824e-15	4	0.300554	0.180664	0.211743	0.307039	0.008421539	4.724133
15520	-254916.6	-254791.9	-124.7352	52.9807	0.04162926	0.0004567461	0.008406628	0.125793	0.260941	0.116163	0.105634	0.269571	0.121898	0.05162996	1.92202e-15	6.54636e-08	0.00166796	3.99833	0.30074	0.180776	0.211254	0.307229	0.06003659	0.8599749
15530	-254932.3	-254807.7	-124.6412	52.65932	0.008525678	0.0004506673	-0.02465914	0.128929	0.260489	0.118425	0.106167	0.270931	0.115057	0.06043913	1.35335e-71	5.50892e-36	3.72719e-15	4	0.301949	0.177485	0.212103	0.308464	0.03577999	1.689188
15540	-254924.5	-254799.7	-124.8059	52.32761	0.03559461	0.0004454228	-0.02011566	0.128104	0.258822	0.118701	0.106235	0.268747	0.11939	0.05432293	6.79623e-18	3.89473e-09	0.000517293	3.99948	0.301949	0.177485	0.212103	0.308464	0.03420727	1.588052
15550	-254918.1	-254792.1	-126.0496	52.34524	0.0003852936	0.0004536963	-0.05916366	0.1274	0.257959	0.113833	0.107437	0.277698	0.115673	0.0814351	0	0	0	4	0.299289	0.179837	0.211702	0.309172	0.02227144	3.656481
15560	-254923.3	-254795.8	-127.4602	52.46576	0.02187819	0.0004455974	-0.03829051	0.126582	0.262298	0.12048	0.0974196	0.283184	0.110037	0.1381016	1.69402e-28	1.94677e-14	3.26678e-06	4	0.298365	0.179226	0.214287	0.308122	0.09981104	1.38363
15570	-254922.1	-254797.1	-124.965	52.46576	0.03761733	0.000451175	0.03066715	0.128794	0.264524	0.118992	0.097813	0.279397	0.110481	0.03089726	5.51593e-17	1.10937e-08	0.000798626	3.9992	0.298695	0.181865	0.210976	0.308464	0.06156442	0.5018688
15580	-254918.7	-254793.2	-125.5743	52.4207	0.02190649	0.0004559498	0.02627292	0.122645	0.263848	0.118198	0.100364	0.278682	0.116263	0.07174664	1.83853e-28	2.0281e-14	3.32274e-06	4	0.298695	0.181865	0.210976	0.308464	0.09801956	0.7319625
15590	-254923.1	-254796.6	-126.4411	52.57262	0.03246652	0.0004605927	-0.02165115	0.116145	0.273332	0.118895	0.105841	0.26975	0.116037	0.1259928	1.59526e-19	5.96865e-10	0.000237555	3.99976	0.298695	0.181865	0.210976	0.308464	0.1043416	1.207503
15600	-254924.9	-254800.1	-124.7838	52.48618	0.0281057	0.0004545397	0.02165958	0.11197	0.269561	0.116995	0.104149	0.279298	0.118026	0.02995657	2.11791e-22	2.17559e-11	6.01165e-05	3.99994	0.298695	0.181865	0.210976	0.308464	0.05161616	0.580372
15610	-254916.4	-254791	-125.3272	52.43348	0.00645039	0.0004455613	-0.04619144	0.124888	0.259776	0.116011	0.105646	0.280505	0.113174	0.06610936	2.58129e-94	2.40636e-47	7.19067e-20	4	0.300429	0.177116	0.212201	0.310254	0.01991791	3.31909
15620	-254918.6	-254793.9	-124.7761	52.63448	0.00900324	0.0004570066	0.01707252	0.125228	0.262019	0.110534	0.106732	0.279265	0.116223	0.06528935	7.53612e-68	4.11072e-34	2.23184e-14	4	0.300429	0.177116	0.212201	0.310254	0.08236187	0.7927133
15630	-254923.8	-254797.3	-126.5039	52.53963	0.03053796	0.0004421949	0.02492004	0.122302	0.255896	0.119194	0.110801	0.274316	0.117491	0.001993853	1.07614e-20	1.55048e-10	0.000135792	3.99986	0.299554	0.180219	0.212385	0.307843	0.0269139	0.07408264
15640	-254916.2	-254791.4	-124.8421	52.95399	0.03656535	0.0004531369	0.002322849	0.120551	0.269523	0.114119	0.109216	0.27039	0.116201	0.04223589	1.91092e-17	6.53024e-09	0.000641001	3.99936	0.299554	0.180219	0.212385	0.307843	0.04455874	0.94787
15650	-254922.4	-254797.2	-125.248	52.9667	0.03234506	0.0004540446	-0.01305345	0.123865	0.266658	0.120792	0.106575	0.270127	0.111983	0.03147149	1.35897e-19	5.50895e-10	0.000229785	3.99977	0.300425	0.180142	0.212107	0.307327	0.01841805	1.708731
15660	-254925.6	-254800.2	-125.3444	52.2931	0.02890814	0.0004528754	0.02125859	0.120569	0.256212	0.119733	0.103337	0.280353	0.119795	0.08286849	8.32658e-22	4.31346e-11	7.98601e-05	3.99992	0.300425	0.180142	0.212107	0.307327	0.1041271	0.7958399
15670	-254924.2	-254799.7	-124.5077	52.00941	0.03027354	0.0004622137	-0.01334502	0.120748	0.265462	0.115303	0.107849	0.277958	0.112679	0.05063663	7.23914e-21	1.2717e-10	0.000125071	3.99987	0.300368	0.180298	0.212066	0.307268	0.03729161	1.357856
15680	-254930.6	-254806	-124.5957	52.01408	0.002398795	0.0004569497	0.002969353	0.11632	0.264897	0.113887	0.0969356	0.288457	0.119504	0.06679875	5.8188e-252	3.61421e-126	1.38774e-52	4	0.299938	0.18004	0.211763	0.308258	0.0697681	0.9574397
15690	-254917.9	-254793.3	-124.5606	52.68568	0.02975747	0.0004575269	-0.008889195	0.119713	0.261916	0.119952	0.103767	0.277834	0.116818	0.05838133	3.27212e-21	8.55019e-11	0.000106077	3.99989	0.300405	0.178765	0.212092	0.308737	0.04949213	1.179608
15700	-254920.6	-254795.3	-125.2767	52.14043	0.02198971	0.0004596304	0.0305409	0.120001	0.260284	0.118252	0.110675	0.279186	0.111602	0.01016645	2.33603e-28	2.28608e-14	3.492e-06	4	0.299627	0.178964	0.212328	0.309081	0.04070734	0.2497447
15710	-254924	-254796.5	-127.4796	52.14043	0.01097597	0.00045671	0.05040118	0.121789	0.266877	0.11383	0.103385	0.280093	0.114026	0.08131175	7.86893e-56	4.19978e-28	6.96087e-12	4	0.300391	0.17942	0.210322	0.309868	0.1317129	0.6173407
15720	-254927	-254801.9	-125.0818	52.8755	0.008629869	0.0004435906	-0.02467605	0.117865	0.259311	0.113243	0.108598	0.28097	0.120013	0.08027869	9.63796e-71	1.47011e-35	5.60145e-15	4	0.297721	0.178732	0.214868	0.308679	0.05560264	1.443793
15730	-254922.8	-254797.9	-124.8859	52.99672	0.02433138	0.0004537875	-0.004614435	0.121266	0.256079	0.117272	0.106783	0.278076	0.120525	0.05823956	1.0076e-25	4.74687e-13	1.22944e-05	3.99999	0.298388	0.179654	0.215349	0.306609	0.05362512	1.08605
15740	-254924.4	-254797.5	-126.9252	52.94859	0.03605562	0.0004488735	-0.042445	0.121446	0.256458	0.117185	0.105719	0.278488	0.120704	0.1209747	1.11816e-17	4.99549e-09	0.00057357	3.99943	0.300984	0.181217	0.208524	0.309276	0.07852966	1.540496
15750	-254917.9	-254793.1	-124.7911	52.9063	0.03512128	0.000442009	0.01044911	0.124112	0.263044	0.115059	0.108782	0.271851	0.117152	0.06735571	4.02115e-18	2.99596e-09	0.000463942	3.99954	0.300852	0.177581	0.210761	0.310806	0.07780482	0.865701
15760	-254926.2	-254801	-125.2613	52.28673	0.03229603	0.0004538969	0.0129581	0.125818	0.257648	0.113174	0.110394	0.278065	0.114901	0.07170235	1.27337e-19	5.33265e-10	0.000226705	3.99977	0.300852	0.177581	0.210761	0.310806	0.08466044	0.8469403
15770	-254929.3	-254804.4	-124.9542	52.76647	0.04571106	0.0004535727	-0.02851415	0.127235	0.262682	0.115763	0.106753	0.268793	0.118774	0.04405251	3.75743e-14	2.89345e-07	0.00309004	3.99691	0.300912	0.179061	0.212782	0.307246	0.01553836	2.83508
15780	-254925.7	-254800.2	-125.4463	52.9103	0.02828754	0.0004462612	0.02381268	0.116393	0.262046	0.115127	0.10647	0.282521	0.117444	0.06034752	2.90802e-22	2.54926e-11	6.42032e-05	3.99994	0.300912	0.179061	0.212782	0.307246	0.0841602	0.7170553
15790	-254921.7	-254796.7	-125.0229	52.1516	0.03988701	0.0004600428	-0.04452906	0.116604	0.264769	0.119283	0.108531	0.271978	0.118835	0.06290326	4.48925e-16	3.16426e-08	0.00123366	3.99877	0.300912	0.179061	0.212782	0.307246	0.0183742	3.423456
15800	-254923.9	-254799	-124.8814	51.25383	0.004265189	0.0004653455	-0.03275374	0.120091	0.264306	0.118365	0.108341	0.278105	0.110792	0.09625702	3.91092e-142	2.96254e-71	8.57921e-30	4	0.300912	0.179061	0.212782	0.307246	0.06350328	1.51578
15810	-254918	-254793	-125.0055	52.77342	0.03243752	0.0004549517	0.01249936	0.126726	0.264205	0.120601	0.103585	0.2683	0.116583	0.02602438	1.53553e-19	5.85585e-10	0.000235682	3.99976	0.300915	0.179062	0.212784	0.307239	0.03852374	0.6755413
15820	-254923.7	-254797	-126.7095	52.80229	0.03930155	0.0004451258	0.005934876	0.123382	0.266294	0.11963	0.0952237	0.277565	0.117907	0.1342447	2.67526e-16	2.44281e-08	0.00110808	3.99889	0.299386	0.178153	0.211703	0.310758	0.1401796	0.9576623
15830	-254924.4	-254798.8	-125.5497	52.95812	0.002547848	0.0004514162	0.007384522	0.130636	0.264445	0.115206	0.0973748	0.277581	0.114757	0.08079335	2.80373e-237	7.9334e-119	1.54623e-49	4	0.299972	0.178501	0.21016	0.311367	0.08817788	0.9162543
15840	-254922.8	-254797.2	-125.5329	52.95812	0.004242145	0.0004505098	0.03051125	0.126257	0.265684	0.109449	0.104596	0.275165	0.118849	0.007756403	6.69145e-143	1.22542e-71	5.94747e-30	4	0.299835	0.178877	0.210064	0.311224	0.03826765	0.2026882
15850	-254924.4	-254799.4	-125.0383	52.61965	0.009421727	0.0004587872	0.03250922	0.121777	0.268553	0.116228	0.112886	0.267259	0.113296	0.0189292	7.03654e-65	1.25605e-32	9.22598e-14	4	0.299232	0.180528	0.209641	0.310598	0.05143842	0.3679972
15860	-254921.6	-254796.5	-125.168	52.61965	0.002425378	0.0004534268	0.03855243	0.12262	0.267704	0.116982	0.10164	0.276973	0.114081	0.04127432	3.27818e-249	8.57851e-125	5.16592e-52	4	0.299693	0.177865	0.214041	0.308401	0.07982675	0.5170487
15870	-254925.2	-254798.5	-126.7248	52.43209	0.02931088	0.000455923	0.003831237	0.123304	0.256535	0.117634	0.107044	0.282012	0.11347	0.1275412	1.60916e-21	5.99621e-11	9.15555e-05	3.99991	0.29949	0.177744	0.214572	0.308193	0.1313725	0.9708368
15880	-254919.6	-254795.1	-124.5547	52.91802	0.008514197	0.0004533326	0.007010123	0.126837	0.264342	0.115663	0.105942	0.277491	0.109724	0.060924	1.08688e-71	4.93689e-36	3.5614e-15	4	0.298518	0.177637	0.213876	0.30997	0.06793413	0.89681
15890	-254920.3	-254794.4	-125.8324	52.91802	0.003703005	0.0004435007	0.03140992	0.125835	0.262255	0.118207	0.103892	0.277712	0.112099	0.004493841	1.45266e-163	5.7099e-82	3.0643e-34	4	0.297709	0.179289	0.213459	0.309544	0.03590376	0.1251635
15900	-254917	-254791.6	-125.3554	52.94815	0.006478024	0.0004500936	0.0330452	0.125106	0.263459	0.119139	0.106253	0.267616	0.118427	0.0456697	6.45643e-94	3.80572e-47	8.69746e-20	4	0.297547	0.178867	0.213239	0.310347	0.0787149	0.5801913
15910	-254917.6	-254790.7	-126.8583	52.94815	0.03215634	0.0004431152	0.06231908	0.120603	0.267158	0.12134	0.101787	0.272488	0.116625	0.03082943	1.05677e-19	4.85804e-10	0.000218105	3.99978	0.297547	0.178867	0.213239	0.310347	0.09314851	0.3309708
15920	-254918.4	-254793	-125.3702	52.92806	0.05488266	0.0004479591	4.541129e-05	0.123487	0.265844	0.11275	0.107125	0.279005	0.111788	0.02931026	5.96024e-12	3.6414e-06	0.00883776	3.99116	0.30077	0.178046	0.212261	0.308923	0.02935567	0.9984531
15930	-254913.5	-254787.5	-126.0485	52.92806	0.001808145	0.000441064	-0.003570047	0.121073	0.266084	0.118121	0.108378	0.272897	0.113446	0.02049226	0	3.66994e-167	1.34448e-69	4	0.300572	0.177928	0.212499	0.309001	0.01692221	1.210968
15940	-254914.9	-254789.8	-125.0988	52.92806	0.02004831	0.0004414143	0.01147776	0.128238	0.259491	0.120051	0.106154	0.272702	0.113364	0.0561176	5.21589e-31	1.08041e-15	9.84073e-07	4	0.300737	0.177477	0.212616	0.30917	0.06759536	0.8301989
15950	-254918.6	-254792.9	-125.6607	52.92806	0.01481108	0.0004487177	0.005328355	0.12271	0.266353	0.112668	0.105153	0.276266	0.116851	0.08234433	1.25573e-41	5.30361e-21	6.16336e-09	4	0.29737	0.178185	0.213463	0.310982	0.08767268	0.9392245
15960	-254920	-254795	-125.0511	52.92806	0.002608643	0.000450116	-0.02127993	0.12494	0.26017	0.121081	0.107114	0.269512	0.117184	0.05564586	9.0118e-232	4.49774e-116	2.14829e-48	4	0.296711	0.180006	0.21299	0.310293	0.03436593	1.619216
15970	-254924.8	-254799.3	-125.5762	52.92806	0.0264112	0.0004493871	0.04484647	0.124013	0.259952	0.111912	0.103568	0.282378	0.118178	0.01771293	8.94711e-24	4.47226e-12	3.11828e-05	3.99997	0.301505	0.178359	0.212681	0.307454	0.06255941	0.2831378
15980	-254920.3	-254794.1	-126.1697	52.92806	0.02318666	0.000449901	-0.05328411	0.120966	0.267639	0.112419	0.102553	0.279611	0.116812	0.08047799	6.05003e-27	1.16328e-13	6.85939e-06	3.99999	0.298089	0.178871	0.21233	0.31071	0.02719388	2.959416
