Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
17560	-255444	-255320.7	-123.2902	52.99078	0.03505209	0.0005109279	0.01258584	0.125246	0.261713	0.120193	0.106332	0.269863	0.116652	0.05246405	3.71976e-18	2.88152e-09	0.000456506	3.99954	0.300027	0.180726	0.210957	0.30829	0.0650499	0.8065202
17570	-255442.4	-255318.6	-123.7311	52.99078	0.0111056	0.0005158461	-0.004824724	0.122718	0.256431	0.120079	0.110408	0.276067	0.114298	0.0378699	3.43709e-55	8.77726e-28	9.45203e-12	4	0.300277	0.177969	0.212878	0.308876	0.03304517	1.146004
17580	-255448.5	-255325.4	-123.09	52.99078	0.02219443	0.000509312	-0.0442041	0.126716	0.258475	0.121037	0.103088	0.27468	0.116004	0.08123694	4.17834e-28	3.05735e-14	3.93973e-06	4	0.299372	0.177663	0.212237	0.310728	0.03703284	2.193646
17590	-255450.6	-255326.7	-123.887	52.99078	0.0176974	0.0005221327	-0.02459671	0.124505	0.256599	0.11727	0.0981642	0.288925	0.114538	0.03461528	5.34901e-35	1.09433e-17	1.4634e-07	4	0.300855	0.180375	0.210651	0.308119	0.01001857	3.455111
17600	-255450.3	-255326.6	-123.6627	52.78322	0.0292903	0.0005104155	-0.01864459	0.125211	0.272245	0.117935	0.105439	0.258889	0.120281	0.09491432	1.55658e-21	5.89745e-11	9.09268e-05	3.99991	0.300356	0.178606	0.213018	0.308019	0.07626974	1.244456
17610	-255440.4	-255317.3	-123.1496	52.78322	0.005348691	0.0005156466	-0.06672731	0.123607	0.259314	0.119325	0.109444	0.2748	0.113511	0.07086713	1.53737e-113	5.87318e-57	7.36676e-24	4	0.300036	0.178416	0.213858	0.307691	0.004139823	17.1184
17620	-255445.5	-255321.4	-124.1594	52.78322	0.02072224	0.0005010417	-0.0157262	0.124657	0.266975	0.117936	0.109471	0.267834	0.113127	0.1107495	4.94231e-30	3.32556e-15	1.5691e-06	4	0.300036	0.178416	0.213858	0.307691	0.09502334	1.165498
17630	-255445.7	-255321.2	-124.4815	52.9543	0.0098969	0.0005206001	0.06835804	0.1209	0.265219	0.11993	0.105129	0.272288	0.116534	0.05199259	8.2294e-62	4.2953e-31	3.99625e-13	4	0.300036	0.178416	0.213858	0.307691	0.1203506	0.4320093
17640	-255447.6	-255323.7	-123.8941	52.9543	0.006484581	0.0005010585	-0.0001968054	0.124011	0.261132	0.118353	0.107307	0.277233	0.111965	0.03347273	8.01607e-94	4.24054e-47	9.09688e-20	4	0.300036	0.178416	0.213858	0.307691	0.03327592	1.005914
17650	-255444.4	-255320.6	-123.8469	52.9543	0.03563024	0.0005060133	-0.0619767	0.126652	0.258395	0.114166	0.106825	0.280036	0.113926	0.09167423	7.0661e-18	3.9713e-09	0.000521488	3.99948	0.301393	0.17807	0.213443	0.307094	0.02969753	3.086931
17660	-255440.8	-255315.7	-125.0733	52.9543	0.0001888098	0.0005053684	-0.008389949	0.12652	0.259476	0.117889	0.106854	0.271187	0.118074	0.1330475	0	0	0	4	0.302036	0.178449	0.211765	0.307749	0.1246575	1.067304
17670	-255441.5	-255317.9	-123.5975	52.9543	0.04262898	0.0005105582	0.004339853	0.126008	0.258349	0.119487	0.108331	0.269156	0.118668	0.07856394	4.19617e-15	9.67187e-08	0.00196116	3.99804	0.302036	0.178449	0.211765	0.307749	0.08290379	0.9476519
17680	-255441.2	-255317.8	-123.4263	52.9543	0.03958883	0.0005030779	-0.02348858	0.122225	0.269447	0.116174	0.106644	0.271185	0.114325	0.081081	3.45547e-16	2.77619e-08	0.00116848	3.99883	0.301123	0.17791	0.21415	0.306818	0.05759242	1.407841
17690	-255443.8	-255320.4	-123.3687	52.78946	0.00352155	0.0005079345	0.002283299	0.123678	0.264663	0.115584	0.109704	0.269205	0.117166	0.05770119	6.08933e-172	3.69691e-86	5.59544e-36	4	0.300252	0.180287	0.21353	0.30593	0.05998449	0.9619352
17700	-255444.7	-255320.4	-124.2393	52.78946	0.05047942	0.0005042903	-0.02058669	0.125078	0.261062	0.116516	0.110046	0.268805	0.118493	0.03208305	6.58707e-13	1.211e-06	0.0055967	3.9944	0.300057	0.180171	0.213392	0.30638	0.01149637	2.790712
17710	-255446.7	-255322.5	-124.2601	52.78946	0.01613067	0.0005150422	0.01167149	0.125747	0.262457	0.12193	0.104282	0.270241	0.115343	0.09938041	2.65561e-38	2.43868e-19	3.01852e-08	4	0.300057	0.180171	0.213392	0.30638	0.1110519	0.8949006
17720	-255449.7	-255325	-124.724	52.78946	0.03721561	0.0005056486	0.0216548	0.118395	0.264386	0.11823	0.111942	0.270353	0.116694	0.01149589	3.70583e-17	9.09341e-09	0.00073539	3.99926	0.298741	0.17938	0.212456	0.309422	0.03315069	0.3467767
17730	-255438.1	-255314.7	-123.3538	52.78946	0.004804386	0.000507751	0.01699047	0.128603	0.263212	0.11274	0.108474	0.267512	0.119458	0.05250929	2.71829e-126	2.46975e-63	1.66315e-26	4	0.299726	0.179884	0.21185	0.30854	0.06949976	0.7555319
17740	-255452.1	-255328.4	-123.6373	52.78946	0.02918283	0.0005028733	-0.06196772	0.124919	0.260515	0.115253	0.103717	0.273475	0.12212	0.08098846	1.30762e-21	5.40534e-11	8.76982e-05	3.99991	0.295392	0.179324	0.213843	0.311442	0.01902074	4.257903
17750	-255444.8	-255321.3	-123.4788	52.78946	0.02017604	0.0005016286	-0.0232398	0.123057	0.260523	0.117927	0.105084	0.275389	0.11802	0.07337314	8.08057e-31	1.34475e-15	1.07764e-06	4	0.302105	0.177946	0.211671	0.308278	0.05013333	1.46356
17760	-255445.7	-255322	-123.7414	52.78946	0.03134397	0.0005169161	-0.007147006	0.122391	0.263093	0.118435	0.102341	0.275267	0.118472	0.07620241	3.45766e-20	2.77903e-10	0.000172991	3.99983	0.298039	0.178983	0.212904	0.310074	0.06905541	1.103497
17770	-255449.3	-255324.9	-124.4183	52.78946	0.003617618	0.0005071562	0.01293277	0.127051	0.261189	0.113906	0.109399	0.271573	0.116882	0.08807908	2.11173e-167	6.88445e-84	4.89754e-35	4	0.300044	0.178645	0.213419	0.307892	0.1010118	0.8719678
17780	-255444.9	-255320.3	-124.6322	52.78946	0.03660505	0.0005104191	0.008706058	0.121444	0.264266	0.121524	0.108654	0.268025	0.116088	0.1110096	1.9911e-17	6.66581e-09	0.000646489	3.99935	0.300174	0.178723	0.213512	0.307591	0.1197157	0.9272772
17790	-255437.8	-255314.3	-123.5081	52.78946	0.01094115	0.0005128002	-0.002442476	0.125086	0.263015	0.115486	0.10647	0.2733	0.116643	0.07033016	5.26449e-56	3.43517e-28	6.40385e-12	4	0.299627	0.178869	0.213123	0.308381	0.06788768	1.035978
17800	-255441	-255316.6	-124.392	52.7818	0.009956012	0.0005223577	-0.02139666	0.121311	0.267229	0.115869	0.106946	0.274707	0.113939	0.1261229	1.89039e-61	6.51004e-31	4.749e-13	4	0.29989	0.17815	0.21331	0.308651	0.1047263	1.20431
17810	-255447.7	-255324.2	-123.5624	52.32454	0.05003609	0.0005092743	-0.005920762	0.123515	0.260483	0.114936	0.107443	0.272085	0.121537	0.03976759	5.16477e-13	1.07235e-06	0.00532134	3.99468	0.300205	0.17807	0.213213	0.308512	0.03384683	1.174928
17820	-255448.2	-255325	-123.1333	52.19084	0.02264426	0.0005298407	-0.01227407	0.131422	0.26297	0.113813	0.107557	0.270916	0.113322	0.06626669	1.44489e-27	5.68519e-14	5.09633e-06	3.99999	0.299418	0.180225	0.212654	0.307702	0.05399262	1.227329
17830	-255447.3	-255322.7	-124.5488	52.90057	0.0006269567	0.0005202598	-0.08966463	0.123153	0.26175	0.117388	0.107888	0.273699	0.116122	0.09106757	0	0	8.87749e-200	4	0.29901	0.180359	0.211973	0.308658	0.001402939	64.91199
17840	-255443.6	-255319.9	-123.7067	52.90057	0.04797191	0.0005182302	-0.06396447	0.12426	0.264102	0.118443	0.107461	0.273318	0.112417	0.09206196	1.56839e-13	5.91038e-07	0.00415594	3.99584	0.299202	0.178771	0.212109	0.309918	0.02809749	3.276519
17850	-255443.8	-255320.6	-123.1728	52.90057	0.04648856	0.0005133541	-0.03146311	0.121552	0.261918	0.119497	0.109497	0.272989	0.114547	0.04974818	6.23894e-14	3.72819e-07	0.00343271	3.99657	0.299514	0.178957	0.211289	0.31024	0.01828507	2.7207
17860	-255448.6	-255325.7	-122.9207	52.90057	0.04323974	0.0005257941	-0.03131949	0.114672	0.266549	0.123306	0.104421	0.270686	0.120366	0.07925121	6.64199e-15	1.21678e-07	0.00215713	3.99784	0.299067	0.180183	0.210973	0.309777	0.04793172	1.653419
17870	-255447.7	-255325	-122.7351	52.90057	0.005405463	0.0005210477	0.06652808	0.126248	0.261654	0.117937	0.10775	0.275146	0.111265	0.003022695	2.33876e-112	2.29073e-56	1.29599e-23	4	0.29929	0.180317	0.211131	0.309261	0.06955077	0.04346027
17880	-255445.9	-255323	-122.866	52.90057	0.01127867	0.0005151963	0.0613776	0.123701	0.26215	0.116118	0.112064	0.270902	0.115065	0.01711844	2.33379e-54	2.28711e-27	1.40651e-11	4	0.299837	0.178947	0.211389	0.309826	0.07849604	0.2180803
17890	-255445.7	-255320.9	-124.705	52.90057	0.04231328	0.0005196245	-0.009415061	0.131423	0.258166	0.119949	0.110361	0.266785	0.113316	0.134687	3.29232e-15	8.56735e-08	0.00186493	3.99813	0.299391	0.179216	0.211461	0.309932	0.1252719	1.075157
17900	-255442.2	-255316.8	-125.4246	52.90057	0.02699716	0.0005067012	-0.001683268	0.125692	0.259456	0.121299	0.11241	0.268118	0.113025	0.01677141	2.79513e-23	7.90433e-12	3.94952e-05	3.99996	0.298169	0.17888	0.213599	0.309351	0.01508814	1.111562
17910	-255444	-255320.8	-123.1539	52.90057	0.0314606	0.0005074207	0.001918674	0.117481	0.272278	0.114062	0.103098	0.271075	0.122006	0.05539543	4.07365e-20	3.0164e-10	0.000178975	3.99982	0.29771	0.179485	0.21327	0.309535	0.0573141	0.9665235
17920	-255447.7	-255321.2	-126.5263	52.90057	0.001848754	0.0005103245	-0.07842124	0.125366	0.265363	0.113773	0.104213	0.271004	0.120282	0.1393984	0	1.66567e-163	4.42909e-68	4	0.301765	0.178449	0.212038	0.307747	0.06097718	2.286075
17930	-255440.9	-255318	-122.8554	52.90057	0.02554013	0.0005058095	-0.04702813	0.12437	0.26337	0.123344	0.10343	0.268772	0.116714	0.05566522	1.49377e-24	1.82751e-12	2.151e-05	3.99998	0.298797	0.179415	0.210529	0.311259	0.00863709	6.444905
17940	-255448.8	-255325.5	-123.3644	52.90057	0.002489947	0.0005091139	0.02065913	0.127133	0.266787	0.113151	0.110244	0.263776	0.118908	0.05475153	8.97111e-243	1.41911e-121	1.1194e-50	4	0.300454	0.178455	0.211697	0.309394	0.07541066	0.7260449
17950	-255443.7	-255320.5	-123.178	52.90057	0.01140151	0.0005055874	-0.04309229	0.129674	0.255759	0.115412	0.108954	0.268917	0.121284	0.06259827	8.77277e-54	4.43426e-27	1.85129e-11	4	0.297297	0.17926	0.212652	0.310791	0.01950599	3.209183
17960	-255444.6	-255321.1	-123.4683	52.90057	0.005111579	0.0005004627	0.0341441	0.119184	0.26792	0.116549	0.10795	0.272254	0.116143	0.04225858	9.23324e-119	1.43936e-59	6.07781e-25	4	0.297297	0.17926	0.212652	0.310791	0.07640268	0.5531034
17970	-255438.5	-255315	-123.4544	52.90057	0.01580074	0.0005121203	0.04695931	0.124229	0.262659	0.116361	0.106948	0.274835	0.114968	0.008493494	4.41394e-39	9.94257e-20	2.08011e-08	4	0.297297	0.17926	0.212652	0.310791	0.05545281	0.1531662
17980	-255444.1	-255320.5	-123.5951	52.90057	0.03005906	0.0004996734	-0.008899008	0.129068	0.265371	0.116286	0.0991981	0.277673	0.112404	0.08807106	5.2216e-21	1.08007e-10	0.000116876	3.99988	0.300748	0.179738	0.213219	0.306295	0.07917205	1.112401
17990	-255438	-255314.5	-123.5247	52.90057	0.01927898	0.0005109067	-0.002169139	0.124995	0.257246	0.115947	0.114126	0.269172	0.118513	0.07309632	3.30378e-32	2.71931e-16	5.55137e-07	4	0.299873	0.178889	0.212598	0.30864	0.07092718	1.030583
18000	-255444.5	-255321.2	-123.3454	52.92094	0.0343683	0.0005000713	-0.05220807	0.128997	0.264196	0.120979	0.103236	0.27052	0.112072	0.07569268	1.69368e-18	1.94448e-09	0.000387771	3.99961	0.299228	0.180654	0.212141	0.307977	0.02348461	3.223076
18010	-255444.9	-255320.9	-123.9541	52.92094	0.05364954	0.0005053725	0.04226999	0.123693	0.265357	0.117216	0.10961	0.272769	0.111355	0.06866769	3.33588e-12	2.7245e-06	0.00783538	3.99216	0.299442	0.180599	0.212076	0.307883	0.1109377	0.6189753
18020	-255443.1	-255319.5	-123.587	52.92094	0.004214271	0.0004937584	0.005356806	0.125683	0.260194	0.117057	0.109729	0.270408	0.116929	0.06131026	7.70546e-144	4.1584e-72	3.79779e-30	4	0.299855	0.179469	0.212369	0.308307	0.06666707	0.9196484
18030	-255437.4	-255313.9	-123.5442	52.92094	0.02192804	0.0004941009	0.0008994898	0.122725	0.262006	0.114302	0.110325	0.274077	0.116565	0.0579879	1.95651e-28	2.09216e-14	3.3659e-06	4	0.300984	0.179188	0.210041	0.309786	0.05888739	0.9847253
18040	-255443.3	-255319.4	-123.9055	52.92094	0.02466539	0.0005008672	0.02832551	0.125856	0.262018	0.119518	0.109838	0.26453	0.11824	0.01723861	2.1794e-25	6.98103e-13	1.44284e-05	3.99999	0.300984	0.179188	0.210041	0.309786	0.04556411	0.3783374
18050	-255444	-255320.9	-123.1508	52.92094	0.0420727	0.0005050224	-0.0440891	0.120797	0.264917	0.118366	0.108127	0.274212	0.113581	0.04893631	2.72997e-15	7.80159e-08	0.00179388	3.99821	0.300628	0.18016	0.209792	0.309419	0.004847208	10.09577
18060	-255439	-255314.8	-124.244	52.92094	0.04154905	0.0005045874	-0.02189615	0.11947	0.263487	0.118044	0.108465	0.272731	0.117803	0.0329142	1.80238e-15	6.33937e-08	0.00164587	3.99835	0.300569	0.17899	0.211084	0.309358	0.01101805	2.987298
18070	-255447.7	-255322.3	-125.4426	52.93071	0.0365811	0.0005059528	-0.04128601	0.119826	0.26427	0.118395	0.108788	0.273542	0.11518	0.1344638	1.94236e-17	6.58373e-09	0.000643174	3.99936	0.299775	0.180802	0.210881	0.308542	0.09317778	1.443089
18080	-255442.7	-255318.8	-123.9056	52.68993	0.00780709	0.0004992898	0.005789829	0.122027	0.265144	0.118787	0.104448	0.274033	0.115561	0.03189566	4.28193e-78	3.09891e-39	1.66955e-16	4	0.299865	0.180856	0.210944	0.308335	0.03768549	0.8463645
18090	-255437.5	-255313.9	-123.5296	52.47657	0.03095782	0.0005030474	0.005101034	0.124827	0.265035	0.118738	0.104405	0.271483	0.115513	0.06529335	1.99169e-20	2.10925e-10	0.000154288	3.99985	0.299243	0.179648	0.211687	0.309422	0.07039438	0.9275363
18100	-255440.5	-255317.4	-123.1873	52.47657	0.03542529	0.0005138129	0.02686384	0.127417	0.262233	0.120803	0.107895	0.268643	0.113009	0.04079306	5.64206e-18	3.5487e-09	0.000497705	3.9995	0.299808	0.179987	0.212088	0.308117	0.0676569	0.6029401
18110	-255445.7	-255322	-123.7261	52.47657	0.03967996	0.0005040441	-0.01486108	0.120693	0.262251	0.120811	0.108651	0.274578	0.113017	0.09111239	3.74478e-16	2.89005e-08	0.00118813	3.99881	0.299354	0.179563	0.213435	0.307648	0.0762513	1.194896
18120	-255446.1	-255321.7	-124.3511	52.47657	0.009526038	0.0004927622	0.08028884	0.117745	0.266027	0.122099	0.105183	0.277025	0.111921	0.009477367	3.52433e-64	2.81101e-32	1.28887e-13	4	0.298373	0.180045	0.213109	0.308473	0.0897662	0.1055783
18130	-255447.5	-255323.8	-123.7224	52.90068	0.006090916	0.0005070716	-0.06811554	0.116372	0.26519	0.12017	0.106479	0.272648	0.11914	0.07520629	8.00371e-100	4.23741e-50	5.17208e-21	4	0.298373	0.180045	0.213109	0.308473	0.007090745	10.60626
18140	-255438.6	-255313.6	-125.0053	52.68718	0.02640093	0.0004987135	-0.03261311	0.119668	0.263658	0.11973	0.107419	0.273096	0.11643	0.1286618	8.76631e-24	4.42685e-12	3.1051e-05	3.99997	0.298171	0.179182	0.212964	0.309684	0.09604866	1.339548
18150	-255443.5	-255317.2	-126.2504	52.68718	0.00148039	0.0005020212	0.04159641	0.126084	0.261714	0.119089	0.103731	0.276941	0.112441	0.1235832	0	5.07157e-204	6.76842e-85	4	0.298395	0.179317	0.212372	0.309917	0.1651796	0.7481747
18160	-255441.3	-255317.1	-124.1849	52.68718	0.02094932	0.000503299	0.01152141	0.119981	0.263181	0.119756	0.104313	0.279698	0.113071	0.09336529	1.02056e-29	4.77869e-15	1.82384e-06	4	0.300643	0.179183	0.210487	0.309686	0.1048867	0.8901537
18170	-255439.3	-255316	-123.2429	52.68718	0.01295896	0.0005026742	-0.0526071	0.114259	0.270222	0.117375	0.10736	0.274136	0.116649	0.0722472	1.94702e-47	6.60508e-24	3.84011e-10	4	0.299917	0.180256	0.21089	0.308938	0.0196401	3.678555
18180	-255449	-255325.6	-123.3779	52.68718	0.03921349	0.0005082471	0.02734939	0.127645	0.260993	0.120617	0.0993907	0.274136	0.117218	0.02567503	2.47155e-16	2.34798e-08	0.00109002	3.99891	0.300407	0.180551	0.209598	0.309443	0.05302442	0.4842114
18190	-255441.5	-255317.8	-123.7307	52.68718	0.0410892	0.0005101527	0.04074423	0.12218	0.259645	0.119105	0.11119	0.27272	0.11516	0.06813696	1.24082e-15	5.26011e-08	0.00152324	3.99848	0.300407	0.180551	0.209598	0.309443	0.1088812	0.6257918
18200	-255443.3	-255320.1	-123.1819	52.49665	0.03924983	0.0005114794	0.06183525	0.122961	0.261492	0.119952	0.107269	0.27466	0.113664	0.01298573	2.55378e-16	2.38671e-08	0.00109745	3.9989	0.299152	0.179797	0.213688	0.307363	0.07482098	0.1735574
18210	-255443.2	-255319.8	-123.3035	52.49665	0.008198269	0.0005004767	0.005120439	0.121666	0.266993	0.119471	0.105903	0.270348	0.115618	0.06677429	2.04757e-74	2.14286e-37	9.6864e-16	4	0.297817	0.178995	0.212734	0.310454	0.07189473	0.9287787
18220	-255439.7	-255316.6	-123.0826	52.52617	0.004352795	0.0005115622	-0.04163513	0.124171	0.27015	0.120777	0.106172	0.266214	0.112516	0.04823495	2.71172e-139	7.8009e-70	3.33423e-29	4	0.297381	0.180198	0.212422	0.309999	0.006599822	7.308523
18230	-255448.6	-255324.8	-123.8448	52.52617	0.04199145	0.0005034202	0.01692044	0.123445	0.266569	0.120071	0.104063	0.276859	0.108993	0.06518064	2.56139e-15	7.55692e-08	0.00177032	3.99823	0.298665	0.180977	0.213163	0.307195	0.08210108	0.7939072
18240	-255448.6	-255324.2	-124.4047	52.52617	0.04083497	0.000501726	-0.02552647	0.123682	0.268298	0.117904	0.106542	0.27511	0.108463	0.1024884	1.00579e-15	4.7359e-08	0.00145832	3.99854	0.299554	0.179003	0.213334	0.308109	0.07696196	1.331676
18250	-255445	-255321.1	-123.8897	52.52617	0.0002999885	0.0004995101	0.06654931	0.11907	0.270082	0.113157	0.111376	0.269639	0.116675	0.02560587	0	0	0	4	0.299554	0.179003	0.213334	0.308109	0.09215518	0.277856
18260	-255442.7	-255316.3	-126.4498	52.52617	0.01856761	0.0005100187	-0.0105463	0.124628	0.259339	0.116349	0.107257	0.273297	0.11913	0.1709682	2.10195e-33	6.85949e-17	3.13451e-07	4	0.299504	0.179139	0.213299	0.308058	0.1604219	1.065741
18270	-255439.6	-255315.6	-124.0447	52.52617	0.04895787	0.0005062241	0.03683332	0.122268	0.258306	0.117799	0.109664	0.274683	0.117279	0.003548865	2.80629e-13	7.9053e-07	0.00468895	3.99531	0.299157	0.180091	0.213051	0.307701	0.04038219	0.08788195
18280	-255445.5	-255322.5	-123.0121	52.52617	0.01848142	0.0005032807	-0.03324879	0.122229	0.269589	0.117046	0.109629	0.274596	0.10691	0.06869849	1.4839e-33	5.7635e-17	2.91604e-07	4	0.299157	0.180091	0.213051	0.307701	0.0354497	1.937915
18290	-255442.5	-255318.5	-123.9263	52.52617	0.02269715	0.0005063503	-0.0746736	0.12004	0.263361	0.125038	0.108554	0.271461	0.111547	0.08543398	1.66648e-27	6.10555e-14	5.24944e-06	3.99999	0.299079	0.180045	0.213255	0.307621	0.01076038	7.93968
18300	-255442.5	-255318.6	-123.8922	52.52617	0.04068925	0.0004983667	0.05609049	0.120994	0.258764	0.121278	0.10994	0.273619	0.115404	0.0391241	8.90661e-16	4.45668e-08	0.00142202	3.99858	0.299482	0.180287	0.212196	0.308035	0.09521459	0.4109045
18310	-255438.3	-255314.4	-123.8757	52.93649	0.01777787	0.0004964943	0.02087761	0.122748	0.261519	0.117474	0.103892	0.276786	0.117581	0.06862954	7.62554e-35	1.30661e-17	1.57513e-07	4	0.299482	0.180287	0.212196	0.308035	0.08950716	0.7667492
18320	-255440.6	-255316.5	-124.0207	52.93649	0.04624285	0.0004982754	-0.05609559	0.130134	0.264586	0.116204	0.106522	0.271082	0.111473	0.09379608	5.32495e-14	3.44436e-07	0.00332176	3.99668	0.299381	0.179058	0.212356	0.309205	0.03770049	2.487927
18330	-255441.2	-255315.8	-125.3915	52.93649	0.02041585	0.0005005617	0.0830908	0.117071	0.263916	0.122859	0.106252	0.275686	0.114216	0.02948771	1.81106e-30	2.01316e-15	1.27406e-06	4	0.299381	0.179058	0.212356	0.309205	0.1125785	0.2619302
18340	-255444.8	-255321.2	-123.6	52.93649	0.03318015	0.0004954705	0.05831841	0.128268	0.256101	0.121511	0.10655	0.272027	0.115542	0.0181716	3.99593e-19	9.44588e-10	0.000287396	3.99971	0.298739	0.178673	0.214047	0.308541	0.07649001	0.2375682
18350	-255440.8	-255316.8	-124.0031	52.93649	0.03629095	0.0005022098	-0.02233923	0.124178	0.266204	0.117939	0.104504	0.273193	0.113982	0.09431303	1.43471e-17	5.65849e-09	0.000604005	3.9994	0.299179	0.178937	0.212888	0.308996	0.0719738	1.31038
18360	-255440.7	-255316.8	-123.849	52.93649	0.01193361	0.0005002441	-0.04245407	0.12371	0.264428	0.117038	0.112087	0.26698	0.115756	0.08125809	1.98427e-51	6.66857e-26	5.70214e-11	4	0.299179	0.178937	0.212888	0.308996	0.03880402	2.094064
18370	-255441.2	-255315.1	-126.0731	52.96506	0.03761735	0.0005018617	-0.0002798559	0.124937	0.264258	0.120264	0.110322	0.266513	0.113706	0.1356023	5.51606e-17	1.10939e-08	0.00079863	3.9992	0.299179	0.178937	0.212888	0.308996	0.1353224	1.002068
18380	-255441.2	-255317.1	-124.0272	52.8333	0.02282205	0.0005014194	-0.03109662	0.119432	0.261275	0.118073	0.109622	0.275347	0.116251	0.09856643	2.32785e-27	7.21603e-14	5.62637e-06	3.99999	0.29935	0.178893	0.212836	0.308921	0.06746981	1.460897
18390	-255450.3	-255322.4	-127.9208	52.8333	0.00211237	0.0005035003	0.1153564	0.121622	0.266176	0.120288	0.102795	0.273819	0.1153	0.006124142	5.40479e-286	3.48335e-143	1.20236e-59	4	0.29935	0.178893	0.212836	0.308921	0.1214806	0.05041253
18400	-255445.1	-255319.8	-125.3251	52.8333	0.0007147834	0.0004955784	-0.02910238	0.125674	0.264435	0.11951	0.100307	0.271914	0.118161	0.1277294	0	0	2.71608e-175	4	0.29935	0.178893	0.212836	0.308921	0.09862697	1.295075
18410	-255440.6	-255316.5	-124.1473	52.8333	0.03593539	0.0005003988	0.08021323	0.12601	0.270849	0.115982	0.101051	0.268918	0.117189	0.00347716	9.83205e-18	4.68439e-09	0.000558471	3.99944	0.29935	0.178893	0.212836	0.308921	0.08369039	0.0415479
18420	-255435.7	-255312	-123.7709	52.8333	0.03976006	0.0005024238	0.001430208	0.12453	0.261706	0.117976	0.108612	0.267986	0.11919	0.04181211	4.0178e-16	2.99353e-08	0.00120559	3.99879	0.299566	0.178422	0.21294	0.309073	0.04324231	0.9669257
18430	-255444.5	-255320.9	-123.5779	52.8333	0.02507941	0.0004929439	-0.007771857	0.125819	0.264416	0.116016	0.109255	0.27076	0.113734	0.05185035	5.51149e-25	1.11012e-12	1.74908e-05	3.99998	0.299654	0.178025	0.212467	0.309854	0.04407849	1.176319
18440	-255443.3	-255320	-123.2987	52.8333	0.01609939	0.0005097173	0.06306205	0.127591	0.259169	0.120585	0.10125	0.277378	0.114026	0.005219156	2.24716e-38	2.24332e-19	2.91571e-08	4	0.299654	0.178025	0.212467	0.309854	0.06828121	0.0764362
18450	-255443.6	-255319.7	-123.9096	52.8333	0.0259222	0.0005006404	-0.02383929	0.129407	0.260749	0.120241	0.109298	0.271259	0.109046	0.1021681	3.32426e-24	2.72616e-12	2.53929e-05	3.99997	0.299654	0.178025	0.212467	0.309854	0.0783288	1.304349
18460	-255443.1	-255319.7	-123.3953	52.8333	0.050919	0.0005049271	-0.005959189	0.117772	0.263185	0.117153	0.103808	0.285158	0.112923	0.07164591	8.34881e-13	1.3633e-06	0.0058787	3.99412	0.297616	0.178198	0.214032	0.310155	0.06568672	1.090721
18470	-255448.3	-255324.8	-123.5072	52.8333	0.006493849	0.0005012519	-0.006279062	0.117268	0.270026	0.116651	0.108924	0.275813	0.111318	0.07457338	1.0876e-93	4.93941e-47	9.69148e-20	4	0.297616	0.178198	0.214032	0.310155	0.06829431	1.091941
18480	-255446.8	-255322.6	-124.1702	52.07157	0.008122716	0.0005143452	-0.03638015	0.119493	0.266907	0.117637	0.109903	0.272799	0.113261	0.1277779	4.24781e-75	9.76023e-38	6.98903e-16	4	0.30088	0.178664	0.212508	0.307947	0.0913977	1.398042
18490	-255440.5	-255317.3	-123.1854	52.65607	0.03265215	0.0005126234	0.06492434	0.121006	0.258227	0.118316	0.109811	0.279475	0.113165	0.02843412	2.03349e-19	6.73866e-10	0.000249821	3.99975	0.300418	0.17839	0.212182	0.30901	0.09335846	0.3045693
18500	-255447.1	-255323.3	-123.8124	52.28315	0.02150423	0.0005173869	0.0008998266	0.120775	0.262835	0.122907	0.115457	0.266813	0.111213	0.0960367	5.62861e-29	1.1222e-14	2.59921e-06	4	0.299398	0.179314	0.213328	0.30796	0.09693652	0.9907174
18510	-255443	-255319.3	-123.7477	52.46622	0.008449545	0.0005178287	-0.005726514	0.121515	0.26484	0.114575	0.110836	0.271827	0.116408	0.106323	3.127e-72	2.64807e-36	2.75008e-15	4	0.300037	0.179697	0.21171	0.308556	0.1005965	1.056926
18520	-255447.6	-255322.2	-125.4161	52.46622	0.04490952	0.0005082513	-0.02648312	0.122363	0.266688	0.115375	0.105646	0.273724	0.116204	0.1460514	2.18714e-14	2.20769e-07	0.00276199	3.99724	0.30055	0.179565	0.211554	0.30833	0.1195683	1.221489
18530	-255448.2	-255324.9	-123.3243	52.46622	0.02675704	0.0005072923	-0.04071275	0.127076	0.264713	0.116307	0.104864	0.271697	0.115344	0.04655975	1.76316e-23	6.27797e-12	3.58948e-05	3.99996	0.299914	0.178424	0.212001	0.309662	0.005847001	7.963014
18540	-255449	-255325.2	-123.8367	52.85348	0.02645045	0.000495483	-0.06946593	0.123616	0.263559	0.118222	0.112313	0.268244	0.114044	0.08129162	9.67178e-24	4.64984e-12	3.16907e-05	3.99997	0.299167	0.177979	0.213963	0.308891	0.01182568	6.874159
