Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1749	1	-255449.9	-255326.4	-123.5331	52.96956	0.03570123	0.0004965605	0.0441194	0.119561	0.263468	0.118606	0.108018	0.273542	0.116805	0.009825114	7.63441e-18	4.12788e-09	0.000529923	3.99947	0.302053	0.178573	0.211658	0.307716	0.05394451	0.1821337
1750	0	-256802.5	-256731.8	-70.6169	2.689088	0.03760091	0.009631373	0.9788425	0.112216	0.269525	0.112942	0.105436	0.284292	0.11559	0.005369101	5.42789e-17	1.10049e-08	0.000795965	3.9992	0.299856	0.179526	0.211657	0.308961	0.9842116	0.005455231
1751	1	-255448.6	-255323.5	-125.1217	52.96956	0.03002386	0.0004887766	-0.05918812	0.130253	0.257847	0.114052	0.111294	0.272241	0.114313	0.1136554	4.9468e-21	1.05127e-10	0.000115573	3.99988	0.299137	0.180573	0.211143	0.309147	0.05446726	2.086673
1752	0	-256807.3	-256735	-72.3354	2.689088	0.02443841	0.009636663	0.8200929	0.123319	0.258879	0.112694	0.107314	0.28098	0.116813	0.1578222	1.29317e-25	5.37758e-13	1.29476e-05	3.99999	0.298921	0.179665	0.213416	0.307997	0.9779151	0.1613864
1753	1	-255445.3	-255321.5	-123.8849	52.96956	0.01575752	0.0005011942	0.03841514	0.126428	0.270457	0.114698	0.10541	0.269916	0.113091	0.04911521	3.47e-39	8.81559e-20	1.97881e-08	4	0.298958	0.181065	0.211016	0.308961	0.08753035	0.5611221
1754	0	-256806.1	-256734.5	-71.5666	2.689088	0.003056671	0.009587251	0.7441847	0.119846	0.268915	0.114009	0.104397	0.271491	0.121341	0.09300448	6.07019e-198	3.69124e-99	2.24953e-41	4	0.298338	0.179758	0.213747	0.308157	0.8371892	0.1110914
1755	1	-255452.9	-255328.7	-124.1875	52.52673	0.03083788	0.0004930164	-0.00847821	0.12835	0.260947	0.117075	0.104798	0.274019	0.11481	0.03217114	1.67337e-20	1.93338e-10	0.000148814	3.99985	0.29964	0.181478	0.211497	0.307385	0.02369293	1.357837
1756	0	-256805.7	-256733.3	-72.39074	2.689088	0.01451936	0.009820823	0.5908234	0.127901	0.264382	0.110678	0.10297	0.276488	0.117581	0.1199741	1.91513e-42	2.07125e-21	4.1721e-09	4	0.298939	0.17835	0.214078	0.308633	0.7107975	0.168788
1757	1	-255448.3	-255324.3	-123.9908	52.52673	0.009308876	0.0005002584	-0.06926822	0.125453	0.268701	0.113864	0.110672	0.266243	0.115067	0.08365073	1.18223e-65	5.14853e-33	6.37181e-14	4	0.302161	0.178542	0.211667	0.307631	0.01438251	5.816143
1758	0	-256797.3	-256727	-70.29883	2.689088	0.01437609	0.009908227	0.8278836	0.126033	0.257325	0.112307	0.110882	0.280559	0.112894	0.01714712	7.39515e-43	1.2871e-21	3.42457e-09	4	0.298939	0.17835	0.214078	0.308633	0.8450308	0.02029171
1759	1	-255445	-255321.7	-123.3132	52.47988	0.007727738	0.0004953181	0.03678934	0.124659	0.262341	0.116886	0.107744	0.27331	0.115059	0.0305321	6.91459e-79	1.24531e-39	1.14361e-16	4	0.302349	0.17803	0.211798	0.307822	0.06732144	0.4535271
1760	0	-256799.3	-256729.1	-70.21659	2.689088	0.00726036	0.009759148	0.9332738	0.125473	0.260408	0.114703	0.110206	0.279891	0.109319	0.01416447	6.67577e-84	3.86956e-42	1.04122e-17	4	0.298939	0.17835	0.214078	0.308633	0.9474383	0.01495028
1761	1	-255443.2	-255319.7	-123.5177	52.69517	0.009407942	0.0004949054	-0.03296408	0.128081	0.259118	0.117823	0.105399	0.272851	0.116728	0.05173913	5.67196e-65	1.1277e-32	8.82234e-14	4	0.300894	0.178402	0.21224	0.308464	0.01877505	2.755739
1762	0	-256795.6	-256724.2	-71.40109	2.689088	0.02763379	0.0097318	0.8108478	0.127318	0.264577	0.115482	0.106127	0.27501	0.111487	0.09075469	9.12282e-23	1.42792e-11	5.04795e-05	3.99995	0.298813	0.180114	0.21257	0.308503	0.9016025	0.1006593
1763	1	-255445	-255320.5	-124.4553	52.69517	0.03033594	0.0004932664	-0.02783041	0.12692	0.265844	0.117879	0.104172	0.273427	0.111758	0.1151061	7.95415e-21	1.33302e-10	0.000127539	3.99987	0.301228	0.1786	0.212476	0.307697	0.08727567	1.318879
1764	0	-256800.9	-256729.3	-71.59767	2.689088	0.01657359	0.009815779	0.8947285	0.125683	0.26829	0.111148	0.101658	0.28004	0.113181	0.1211792	2.63993e-37	7.6887e-19	4.8613e-08	4	0.298732	0.180338	0.212512	0.308419	1.015908	0.1192817
1765	1	-255447.2	-255323.1	-124.0619	52.69517	0.0155342	0.0005050838	0.07618279	0.127369	0.261473	0.118296	0.102408	0.274394	0.11606	0.0195857	9.79627e-40	4.6841e-20	1.52207e-08	4	0.300417	0.178119	0.211904	0.30956	0.09576849	0.2045109
1766	0	-256799.2	-256728.1	-71.05517	2.689088	0.001105658	0.009935663	0.7561982	0.119652	0.266858	0.114076	0.108924	0.275952	0.114538	0.0835195	0	6.12463e-273	1.68626e-113	4	0.298684	0.180309	0.212636	0.30837	0.8397176	0.0994614
1767	1	-255450.2	-255326.5	-123.6462	52.69517	0.002243169	0.0005113755	-0.03040013	0.128573	0.263696	0.119195	0.110733	0.264319	0.113483	0.08609764	2.24916e-269	7.10579e-135	3.37933e-56	4	0.299852	0.179666	0.211505	0.308977	0.05569751	1.545808
1768	0	-256794.3	-256723.5	-70.79467	2.689088	0.0212018	0.00975884	0.9104123	0.12109	0.265137	0.113341	0.105458	0.277349	0.117625	0.03932541	2.2442e-29	7.08618e-15	2.14777e-06	4	0.298934	0.179625	0.212814	0.308628	0.9497377	0.0414066
1769	1	-255456.5	-255332.8	-123.7286	52.41238	0.02061163	0.000519835	0.01950148	0.118867	0.264579	0.120277	0.111096	0.273921	0.111261	0.0854605	3.45164e-30	2.77918e-15	1.45648e-06	4	0.299067	0.179196	0.213568	0.308169	0.104962	0.8142043
1770	0	-256799.4	-256726.2	-73.26071	2.689088	0.01275751	0.009775474	0.5469511	0.117252	0.274233	0.114969	0.0996851	0.275674	0.118187	0.1912664	3.59543e-48	2.83842e-24	2.70468e-10	4	0.298635	0.180445	0.212601	0.308319	0.7382175	0.2590922
1771	1	-255446.1	-255321.9	-124.2236	52.57052	0.000825925	0.0005114684	0.0926155	0.127143	0.26924	0.115204	0.103936	0.268821	0.115656	0.00415144	0	0	9.0174e-152	4	0.299067	0.179196	0.213568	0.308169	0.09676694	0.04290143
1772	0	-256795	-256724	-70.98147	2.689088	0.01074684	0.009874073	1.013255	0.12007	0.270848	0.113549	0.103467	0.277861	0.114205	0.05846371	5.32628e-57	1.09267e-28	3.98094e-12	4	0.299305	0.178606	0.213078	0.309011	1.071719	0.05455135
1773	1	-255441.8	-255318.4	-123.3917	52.92611	0.0179274	0.0005099104	-0.03879878	0.122297	0.266303	0.120632	0.1036	0.270611	0.116557	0.04283887	1.46124e-34	1.8087e-17	1.80269e-07	4	0.298871	0.179734	0.213428	0.307967	0.00404009	10.60345
1774	0	-256803.6	-256732	-71.64774	2.689088	0.02510772	0.009604166	1.19525	0.122131	0.269233	0.115498	0.100807	0.274884	0.117446	0.03235624	5.86585e-25	1.14525e-12	1.77184e-05	3.99998	0.299305	0.178606	0.213078	0.309011	1.227607	0.02635717
1775	1	-255447	-255323.8	-123.2584	52.92611	0.002892155	0.0004997484	0.04040659	0.121456	0.260677	0.119779	0.110681	0.27737	0.110037	0.01820743	3.79387e-209	9.22824e-105	1.06423e-43	4	0.296305	0.180392	0.21421	0.309094	0.05861402	0.3106326
1776	0	-256794.7	-256722.3	-72.42531	2.689088	0.02795459	0.009809823	1.189542	0.120431	0.266083	0.113333	0.111075	0.275493	0.113584	0.07965109	1.62227e-22	1.9041e-11	5.6882e-05	3.99994	0.298696	0.180278	0.212645	0.308382	1.269193	0.06275726
1777	1	-255441.6	-255316.4	-125.1787	52.92611	0.002633599	0.0005097263	0.03898983	0.123473	0.267264	0.116644	0.111069	0.265046	0.116503	0.1053909	1.38607e-229	5.57803e-115	6.10843e-48	4	0.296653	0.179429	0.214461	0.309457	0.1443808	0.7299514
1778	0	-256795.5	-256722.2	-73.30717	2.689088	0.02647442	0.009911297	0.4881976	0.119931	0.270108	0.112862	0.105563	0.274347	0.117189	0.02311294	1.01418e-23	4.76146e-12	3.20042e-05	3.99997	0.299316	0.180652	0.211009	0.309022	0.5113105	0.04520333
1779	1	-255443.6	-255318.7	-124.866	52.92611	0.005426677	0.0005017852	-0.03112463	0.127009	0.26071	0.11577	0.110346	0.268253	0.117913	0.1400021	6.37372e-112	3.78161e-56	1.59572e-23	4	0.301728	0.178618	0.211595	0.308059	0.1088775	1.285868
1780	0	-256796.4	-256724.4	-71.98986	2.689088	0.01544285	0.01001378	0.7692884	0.11683	0.27034	0.115365	0.105653	0.27502	0.116792	0.1580426	5.7784e-40	3.59751e-20	1.36416e-08	4	0.299837	0.180295	0.211457	0.308411	0.927331	0.1704273
1781	1	-255443.1	-255319.5	-123.645	52.75857	0.005818503	0.0005046118	0.05160634	0.125539	0.256879	0.114027	0.110198	0.277219	0.116138	0.05722513	1.88595e-104	2.05698e-52	5.66675e-22	4	0.299518	0.179922	0.211964	0.308596	0.1088315	0.5258142
1782	0	-256807.5	-256736.6	-70.93356	2.689088	0.01725299	0.009681637	0.9556592	0.116209	0.268041	0.110591	0.110566	0.277515	0.117077	0.06950973	7.11239e-36	3.9906e-18	9.62833e-08	4	0.299407	0.180036	0.212588	0.307968	1.025169	0.0678032
1783	1	-255436.5	-255313.1	-123.4032	52.75857	0.02992881	0.0005099694	0.002735292	0.123668	0.264547	0.121522	0.104347	0.274017	0.1119	0.0432909	4.27214e-21	9.76961e-11	0.000112111	3.99989	0.297862	0.178927	0.214203	0.309008	0.04602619	0.940571
1784	0	-256796.2	-256726	-70.13961	2.689088	0.007593914	0.00975069	0.9061628	0.123775	0.26749	0.114388	0.10368	0.275239	0.115428	0.006869801	2.92975e-80	2.56338e-40	5.93437e-17	4	0.299375	0.180122	0.212566	0.307936	0.9130326	0.007524157
1785	1	-255448.1	-255324.8	-123.2473	52.75857	0.004770808	0.0005213042	-0.002928522	0.130608	0.26339	0.116208	0.105251	0.271412	0.11313	0.07499949	3.56689e-127	8.94645e-64	1.09119e-26	4	0.297862	0.178927	0.214203	0.309008	0.07207097	1.040634
1786	0	-256811	-256735.1	-75.86928	2.689088	0.009621457	0.009741519	0.4873944	0.121336	0.272131	0.106856	0.108327	0.274731	0.116619	0.4119725	1.4923e-63	5.78427e-32	1.7389e-13	4	0.298201	0.181657	0.211732	0.308409	0.8993669	0.4580694
1787	1	-255440.9	-255317.9	-122.9194	52.75857	0.02954796	0.0005031089	-0.03344146	0.125958	0.261363	0.115299	0.106791	0.275214	0.115375	0.06819123	2.35175e-21	7.24876e-11	9.90532e-05	3.9999	0.298171	0.179113	0.213387	0.309329	0.03474977	1.962351
1788	0	-256804.7	-256733.7	-71.03238	2.689088	0.02697421	0.009802217	0.7939452	0.119767	0.267559	0.115909	0.105182	0.277356	0.114226	0.06293943	2.67568e-23	7.7336e-12	3.9139e-05	3.99996	0.30014	0.181979	0.208925	0.308956	0.8568846	0.07345146
1789	1	-255437.9	-255314.9	-123.0591	52.75857	0.01853825	0.0005230377	0.0641175	0.125821	0.260603	0.119783	0.106826	0.275301	0.111666	0.01840703	1.86755e-33	6.46574e-17	3.05855e-07	4	0.297949	0.178979	0.213974	0.309099	0.08252453	0.2230492
1790	0	-256807.9	-256737.7	-70.28184	2.689088	0.01039607	0.009701732	0.8653162	0.120803	0.266371	0.116912	0.100945	0.279755	0.115214	0.00979121	6.85863e-59	1.23996e-29	1.61346e-12	4	0.30014	0.181979	0.208925	0.308956	0.8751074	0.01118858
1791	1	-255443.4	-255320.4	-123.0218	52.75857	0.01704891	0.0005202443	-0.003837081	0.12073	0.262647	0.120548	0.109127	0.273784	0.113165	0.05658653	2.7185e-36	2.46719e-18	7.88652e-08	4	0.297949	0.178979	0.213974	0.309099	0.05274945	1.072742
1792	0	-256799.1	-256728.1	-71.06358	2.689088	0.01745178	0.009823108	0.8376196	0.120697	0.269474	0.110646	0.104552	0.275213	0.119418	0.07326409	1.77627e-35	6.30634e-18	1.1642e-07	4	0.298807	0.18117	0.212584	0.307439	0.9108837	0.08043188
1793	1	-255450.9	-255326.2	-124.6614	52.75857	0.005212153	0.0005169059	0.02648755	0.127834	0.266219	0.120671	0.0981016	0.277509	0.109666	0.1078128	1.73029e-116	1.97037e-58	1.80046e-24	4	0.298195	0.179127	0.213324	0.309354	0.1343004	0.8027738
1794	0	-256800.9	-256730.2	-70.71261	2.831322	0.02034703	0.009675712	0.7992912	0.122296	0.263941	0.113044	0.113851	0.272346	0.114521	0.05130805	1.43942e-30	1.79476e-15	1.21478e-06	4	0.299545	0.180112	0.212714	0.307628	0.8505992	0.06031988
1795	1	-255455.3	-255328.7	-126.6753	52.75857	0.03070923	0.0005353925	0.04665606	0.120805	0.258322	0.116282	0.109301	0.285491	0.1098	0.1392916	1.38615e-20	1.75967e-10	0.000143113	3.99986	0.297636	0.17927	0.213494	0.3096	0.1859477	0.7490904
1796	0	-256800.4	-256728.3	-72.08913	2.831322	0.03353349	0.009614593	1.281036	0.121933	0.272567	0.11533	0.109379	0.266609	0.114181	0.003036917	6.2057e-19	1.17711e-09	0.000314872	3.99969	0.299722	0.181328	0.209247	0.309704	1.284073	0.002365066
1797	1	-255452.6	-255329.3	-123.3744	52.75857	0.03221742	0.000514608	-0.06786352	0.123421	0.260635	0.120713	0.108354	0.270074	0.116804	0.08786626	1.14677e-19	5.06065e-10	0.000221834	3.99978	0.297636	0.17927	0.213494	0.3096	0.02000273	4.392712
1798	0	-256794	-256723.6	-70.38893	2.831322	0.02458846	0.009698207	0.9655223	0.119449	0.262528	0.115307	0.109018	0.276464	0.117235	0.003225693	1.82802e-25	6.39358e-13	1.39116e-05	3.99999	0.298474	0.180573	0.212538	0.308415	0.968748	0.003329754
1799	1	-255457	-255333.8	-123.281	52.82322	0.004153363	0.000525528	-0.03721237	0.127357	0.265924	0.124059	0.101458	0.270319	0.110884	0.1088449	6.19126e-146	3.72751e-73	1.39566e-30	4	0.297032	0.18144	0.212557	0.308971	0.07163253	1.51949
1800	0	-256799.2	-256725.8	-73.4181	2.831322	0.01002438	0.009492623	0.904532	0.121112	0.264105	0.113541	0.111556	0.275124	0.114562	0.1933866	4.88612e-61	1.04662e-30	5.78337e-13	4	0.298474	0.180573	0.212538	0.308415	1.097919	0.1761393
1801	1	-255444.3	-255320.6	-123.633	52.78108	0.009131615	0.0005294433	0.007564396	0.128691	0.267274	0.116758	0.100598	0.27315	0.11353	0.1054471	6.56506e-67	1.21327e-33	3.49737e-14	4	0.297369	0.181746	0.212799	0.308086	0.1130115	0.9330652
1802	0	-256799.2	-256726.3	-72.88891	2.831322	0.02507091	0.009483378	1.270755	0.124492	0.270923	0.112298	0.0952134	0.284007	0.113067	0.02765574	5.40911e-25	1.09976e-12	1.74229e-05	3.99998	0.298859	0.180474	0.212422	0.308246	1.298411	0.02129968
1803	1	-255445.9	-255323.2	-122.6393	52.78108	0.03266074	0.0005186368	-0.04968277	0.121578	0.266913	0.116765	0.109083	0.272781	0.11288	0.08380131	2.05634e-19	6.77641e-10	0.0002504	3.99975	0.297001	0.181521	0.213149	0.308329	0.03411855	2.456181
1804	0	-256801.4	-256729.5	-71.92425	2.831322	0.0174727	0.00940662	0.9458799	0.125093	0.270938	0.112304	0.0943453	0.284024	0.113295	0.0965766	1.95346e-35	6.6134e-18	1.18739e-07	4	0.298908	0.180503	0.212292	0.308297	1.042456	0.09264329
1805	1	-255450.4	-255327.6	-122.814	52.88052	0.01274467	0.000524443	0.02576389	0.122121	0.261809	0.119814	0.108307	0.2744	0.113549	0.05810416	3.22255e-48	2.68721e-24	2.64392e-10	4	0.297001	0.181521	0.213149	0.308329	0.08386806	0.6928045
1806	0	-256798.8	-256727	-71.80758	2.831322	0.01998277	0.009527933	0.8473445	0.127509	0.269449	0.115319	0.105206	0.266378	0.116138	0.1057393	4.15756e-31	9.64598e-16	9.38842e-07	4	0.298495	0.180844	0.211998	0.308663	0.9530838	0.1109444
1807	1	-255448.5	-255325.6	-122.8897	52.88052	0.02158519	0.0005207757	0.06008443	0.127274	0.263768	0.113323	0.111344	0.271567	0.112723	0.01963261	7.16797e-29	1.26638e-14	2.73291e-06	4	0.297249	0.180097	0.212639	0.310015	0.07971704	0.2462787
1808	0	-256793.9	-256722.3	-71.65619	2.82564	0.0128808	0.009650611	0.6903791	0.127737	0.267137	0.11433	0.104303	0.271352	0.115142	0.0806412	1.0173e-47	4.77443e-24	3.35617e-10	4	0.299999	0.180456	0.211543	0.308001	0.7710203	0.1045902
1809	1	-255450.1	-255327.5	-122.6444	52.88052	0.01717615	0.0005200127	-0.02467547	0.129352	0.268075	0.115266	0.104193	0.26855	0.114564	0.07337301	4.96495e-36	3.33419e-18	8.93638e-08	4	0.297249	0.180097	0.212639	0.310015	0.04869754	1.506709
1810	0	-256796.9	-256723.3	-73.5387	2.82564	0.01575191	0.009264631	1.298843	0.116496	0.266537	0.114073	0.104069	0.280411	0.118414	0.06041153	3.36294e-39	8.67855e-20	1.96598e-08	4	0.300378	0.179419	0.211811	0.308391	1.359255	0.0444446
1811	1	-255445.1	-255322.6	-122.5087	52.88052	0.01623835	0.0005258438	-0.05638856	0.122401	0.26972	0.113967	0.10397	0.270198	0.119744	0.06086005	4.6952e-38	3.24262e-19	3.39739e-08	4	0.301747	0.179537	0.209665	0.309051	0.004471486	13.6107
1812	0	-256790.6	-256719.1	-71.47382	2.82564	0.0159615	0.009406623	0.7123545	0.12423	0.26634	0.111806	0.105999	0.275017	0.116609	0.05729867	1.06802e-38	1.54657e-19	2.49869e-08	4	0.301375	0.177527	0.212514	0.308583	0.7696531	0.0744474
1813	1	-255441.2	-255318.5	-122.7348	52.88052	0.01883876	0.0005258327	0.02354993	0.120219	0.264911	0.123384	0.107944	0.26538	0.118163	0.04880495	6.15603e-33	1.17387e-16	3.9174e-07	4	0.297603	0.180603	0.21091	0.310885	0.07235488	0.6745219
1814	0	-256796.5	-256725.4	-71.03251	2.82564	0.01471741	0.009283091	1.031138	0.122388	0.270753	0.113271	0.105709	0.272952	0.114927	0.008648963	6.92114e-42	3.93745e-21	5.44671e-09	4	0.301375	0.177527	0.212514	0.308583	1.039787	0.008318017
1815	1	-255448	-255325.2	-122.7404	52.88052	0.02760836	0.0005229944	-0.0629972	0.116964	0.265577	0.126361	0.105022	0.271111	0.114964	0.07612717	8.71089e-23	1.39532e-11	4.9998e-05	3.99995	0.298367	0.180086	0.211552	0.309995	0.01312997	5.797968
1816	0	-256799.6	-256728.7	-70.94767	2.82564	0.009427697	0.009375176	1.009947	0.128867	0.262473	0.110962	0.112835	0.274136	0.110726	0.02728208	7.72364e-65	1.31595e-32	9.40608e-14	4	0.301375	0.177527	0.212514	0.308583	1.037229	0.02630286
1817	1	-255454.6	-255331.4	-123.1995	52.88052	0.04046091	0.0005275395	0.001332428	0.131447	0.256988	0.12152	0.100533	0.273051	0.116461	0.05649432	7.349e-16	4.04835e-08	0.00136644	3.99863	0.298367	0.180086	0.211552	0.309995	0.05782675	0.9769583
1818	0	-256795.2	-256724	-71.15331	2.82564	0.005275379	0.009471415	0.7636129	0.122325	0.258257	0.114111	0.110376	0.284085	0.110846	0.04247518	4.19298e-115	9.69947e-58	3.48874e-24	4	0.301305	0.177718	0.212465	0.308511	0.8060881	0.05269298
1819	1	-255445.6	-255322	-123.6704	52.88052	0.02537688	0.0005236853	0.006505704	0.128555	0.259637	0.120654	0.102409	0.27633	0.112416	0.09157635	1.05352e-24	1.53478e-12	2.0007e-05	3.99998	0.297985	0.181135	0.211282	0.309599	0.09808206	0.9336708
1820	0	-256798.2	-256727.1	-71.07801	2.82564	0.02681666	0.009137907	0.9825118	0.116966	0.271186	0.115771	0.106581	0.272822	0.116674	0.004135352	1.9784e-23	6.65009e-12	3.67628e-05	3.99996	0.299268	0.181129	0.211028	0.308574	0.9866472	0.004191318
1821	1	-255446.8	-255320.2	-126.5476	52.88052	0.03581583	0.0005114803	-0.01180267	0.117558	0.264549	0.120505	0.108253	0.274593	0.114542	0.1896688	8.64418e-18	4.39235e-09	0.000543754	3.99946	0.297985	0.181135	0.211282	0.309599	0.1778661	1.066357
1822	0	-256796.6	-256724	-72.57765	2.82564	0.01864746	0.009238096	0.8120143	0.121181	0.268159	0.114479	0.10665	0.269777	0.119754	0.1194539	2.89381e-33	8.04845e-17	3.34948e-07	4	0.299268	0.181129	0.211028	0.308574	0.9314683	0.1282426
1823	1	-255441.1	-255317.9	-123.2197	52.88052	0.004278775	0.0005145089	-0.02739152	0.120481	0.265177	0.116041	0.108751	0.274299	0.115251	0.09514679	1.0977e-141	4.96326e-71	1.06282e-29	4	0.298329	0.180351	0.212448	0.308872	0.06775527	1.404271
1824	0	-256793.7	-256722.7	-71.05862	2.82564	0.006724849	0.009180244	0.8823186	0.121194	0.263375	0.11252	0.105643	0.279857	0.117411	0.01161127	1.66394e-90	1.93197e-45	4.43868e-19	4	0.298866	0.181548	0.211615	0.307972	0.8939299	0.01298901
1825	1	-255443.1	-255320	-123.1045	52.70273	0.02006344	0.0005150246	0.02178461	0.126034	0.264483	0.115737	0.108625	0.26705	0.118072	0.05264491	5.49507e-31	1.10895e-15	9.94777e-07	4	0.298831	0.178973	0.212805	0.309392	0.07442953	0.7073122
1826	0	-256798.1	-256725.9	-72.2653	2.82564	0.01403028	0.009225037	0.872265	0.12303	0.261298	0.111633	0.111669	0.277649	0.114722	0.09854688	6.8672e-44	3.92231e-22	2.09138e-09	4	0.30103	0.180987	0.210961	0.307021	0.9708119	0.1015098
1827	1	-255447.7	-255320.4	-127.3801	52.38007	0.03283695	0.0005183655	-0.07086208	0.125786	0.266817	0.115509	0.108411	0.27183	0.111646	0.1753781	2.58226e-19	7.59356e-10	0.000262512	3.99974	0.298375	0.179089	0.212943	0.309593	0.1045161	1.678002
1828	0	-256795.2	-256722.1	-73.08317	2.82564	0.02269025	0.009302308	1.194402	0.120375	0.268352	0.110554	0.108683	0.279444	0.11259	0.04502146	1.63577e-27	6.04904e-14	5.22922e-06	3.99999	0.300995	0.17924	0.21278	0.306986	1.239423	0.03632453
1829	1	-255445.3	-255322.6	-122.7167	52.38007	0.04545419	0.0005205499	-0.03190468	0.126397	0.26369	0.114155	0.104709	0.272752	0.118298	0.06535545	3.16576e-14	2.65595e-07	0.00298215	3.99702	0.299063	0.179501	0.21113	0.310306	0.03345077	1.95378
1830	0	-256802.2	-256730.3	-71.82217	2.82564	0.008658555	0.009157764	0.6813812	0.118928	0.264035	0.110943	0.106636	0.284308	0.11515	0.06984671	1.64102e-70	1.91829e-35	6.2555e-15	4	0.300004	0.1797	0.214321	0.305975	0.751228	0.09297672
1831	1	-255446.9	-255323.7	-123.2104	52.38007	0.02516067	0.0005239411	-0.009700181	0.125077	0.26667	0.117721	0.102347	0.275445	0.11274	0.1072541	6.58857e-25	1.21375e-12	1.81506e-05	3.99998	0.299399	0.179703	0.211367	0.309531	0.09755394	1.099434
1832	0	-256796.2	-256723.1	-73.16069	2.82564	0.01073013	0.009365772	0.5157352	0.117901	0.269147	0.111521	0.105715	0.281853	0.113863	0.05046579	4.35706e-57	9.88268e-29	3.81843e-12	4	0.300352	0.178748	0.21457	0.30633	0.5662009	0.08913052
1833	1	-255446.8	-255321.5	-125.278	52.38007	0.01740808	0.0005235627	0.009654671	0.123752	0.25906	0.119796	0.108296	0.271399	0.117697	0.1376394	1.45514e-35	5.7079e-18	1.11701e-07	4	0.299399	0.179703	0.211367	0.309531	0.147294	0.9344531
1834	0	-256794.8	-256721.6	-73.25547	2.82564	0.03248125	0.009224833	0.7754413	0.1228	0.268096	0.112877	0.107001	0.2695	0.119726	0.2036925	1.62645e-19	6.0267e-10	0.000238511	3.99976	0.30208	0.179653	0.210174	0.308093	0.9791338	0.2080333
1835	1	-255446.9	-255323.4	-123.5211	52.38007	0.008473763	0.0005321216	-0.02021839	0.130544	0.256442	0.116552	0.111829	0.271279	0.113352	0.09955099	4.99767e-72	3.34771e-36	3.03112e-15	4	0.299197	0.180256	0.211225	0.309323	0.0793326	1.254856
1836	0	-256792.9	-256722.1	-70.76317	2.82564	0.01413044	0.009236616	0.8526699	0.117597	0.272511	0.11615	0.102184	0.271256	0.120303	0.01030128	1.38333e-43	5.56687e-22	2.41848e-09	4	0.301087	0.179062	0.212772	0.30708	0.8629712	0.011937
1837	1	-255441	-255318.1	-122.8866	52.86898	0.03548699	0.0005282833	0.02191978	0.124247	0.262261	0.111568	0.105	0.276901	0.120024	0.06271292	6.03926e-18	3.67147e-09	0.000504777	3.9995	0.299316	0.179822	0.211416	0.309446	0.0846327	0.7410011
1838	0	-256798.3	-256724.7	-73.58026	2.82564	0.01734053	0.009223868	0.5587599	0.116659	0.270337	0.113281	0.11079	0.278965	0.109968	0.1619374	1.06703e-35	4.88783e-18	1.04738e-07	4	0.301087	0.179062	0.212772	0.30708	0.7206973	0.2246955
1839	1	-255445.9	-255323.5	-122.4681	52.86898	0.02510047	0.0005323989	0.04878634	0.124144	0.26332	0.123386	0.105424	0.268664	0.115062	0.03043215	5.77304e-25	1.13615e-12	1.76598e-05	3.99998	0.299316	0.179822	0.211416	0.309446	0.0792185	0.3841547
