Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	extirpation_rate	log10_rate_bg	rate_bg
17553	-44.54404	-42.73022	-1.813823	0.5903114	0.5903114	0.5903114	-3.877323	0.0001326407
17554	-44.5091	-42.7302	-1.7789	0.7410616	0.7410616	0.7410616	-3.877323	0.0001326407
17555	-44.82183	-43.04293	-1.7789	0.7410616	0.7410616	0.7410616	-1.703747	0.01978123
17556	-46.02685	-44.2124	-1.81445	0.8010211	0.8010211	0.8010211	-1.017585	0.09603169
17557	-46.00691	-44.21595	-1.790957	0.6168182	0.6168182	0.6168182	-1.023367	0.09476182
17558	-45.59532	-43.80437	-1.790957	0.6168182	0.6168182	0.6168182	-1.167225	0.06804163
17559	-45.35025	-43.48299	-1.86726	0.8592298	0.8592298	0.8592298	-1.316824	0.0482143
17560	-46.75062	-44.39078	-2.359843	1.184349	1.184349	1.184349	-0.951187	0.1118956
17561	-44.94718	-42.82045	-2.126729	1.049989	1.049989	1.049989	-2.231591	0.005866901
17562	-44.85799	-42.73126	-2.126729	1.049989	1.049989	1.049989	-3.695055	0.0002018112
17563	-44.64998	-42.80466	-1.845316	0.8370989	0.8370989	0.8370989	-2.317667	0.004812077
17564	-45.387	-43.00916	-2.377834	1.194104	1.194104	1.194104	-1.742788	0.01808058
17565	-44.73822	-42.73365	-2.004566	0.9697175	0.9697175	0.9697175	-3.453755	0.0003517585
17566	-45.58439	-42.73395	-2.850438	1.434518	1.434518	1.434518	-3.421403	0.0003789635
17567	-45.3904	-42.80434	-2.586061	1.30308	1.30308	1.30308	-2.309611	0.004902179
17568	-45.02549	-43.0051	-2.020398	0.9807485	0.9807485	0.9807485	-1.754124	0.01761472
17569	-45.11624	-43.34174	-1.774492	0.64797	0.64797	0.64797	-1.413848	0.03856131
17570	-45.21657	-42.75263	-2.463937	1.23996	1.23996	1.23996	-2.803818	0.00157102
17571	-45.19422	-42.73028	-2.463937	1.23996	1.23996	1.23996	-3.851126	0.000140888
17572	-44.50199	-42.73034	-1.771641	0.656901	0.656901	0.656901	-3.851126	0.000140888
17573	-46.18313	-44.26482	-1.918307	0.5222804	0.5222804	0.5222804	-1.012509	0.09716077
17574	-44.9874	-43.17626	-1.811138	0.7966227	0.7966227	0.7966227	-1.547884	0.02832148
17575	-44.92136	-42.97864	-1.942718	0.5112249	0.5112249	0.5112249	-1.808676	0.01553544
17576	-44.63095	-42.74842	-1.882531	0.5407647	0.5407647	0.5407647	-2.899931	0.001259127
17577	-44.89271	-42.8195	-2.073215	1.016065	1.016065	1.016065	-2.236842	0.005796401
17578	-45.67825	-43.08517	-2.593083	1.306653	1.306653	1.306653	-1.635135	0.02316677
17579	-44.73092	-42.95361	-1.777311	0.7370183	0.7370183	0.7370183	-1.849474	0.01414248
17580	-44.59031	-42.81883	-1.771484	0.6574754	0.6574754	0.6574754	-2.247625	0.005654253
17581	-44.50159	-42.73011	-1.771484	0.6574754	0.6574754	0.6574754	-3.89954	0.0001260258
17582	-44.67217	-42.75616	-1.916008	0.5233793	0.5233793	0.5233793	-2.760205	0.00173698
17583	-44.78932	-42.76092	-2.028399	0.4789577	0.4789577	0.4789577	-2.693148	0.002026993
17584	-44.76167	-42.73328	-2.028399	0.4789577	0.4789577	0.4789577	-3.494034	0.0003206015
17585	-44.63336	-42.82539	-1.807967	0.5962145	0.5962145	0.5962145	-2.218547	0.006045783
17586	-45.18193	-42.88531	-2.296618	0.4109316	0.4109316	0.4109316	-2.013749	0.009688381
17587	-44.82328	-42.88094	-1.942338	0.5113895	0.5113895	0.5113895	-2.023851	0.009465626
17588	-44.85377	-42.75347	-2.100294	0.4570846	0.4570846	0.4570846	-2.805304	0.001565655
17589	-44.54069	-42.75696	-1.78373	0.6281717	0.6281717	0.6281717	-2.745832	0.001795426
17590	-44.82874	-42.73292	-2.095817	0.4583449	0.4583449	0.4583449	-3.52499	0.000298545
17591	-45.27028	-42.78094	-2.489343	0.376911	0.376911	0.376911	-2.488358	0.003248197
17592	-44.93722	-42.86018	-2.077039	0.4637658	0.4637658	0.4637658	-2.088398	0.008158338
17593	-44.9478	-42.87076	-2.077039	0.4637658	0.4637658	0.4637658	-2.054875	0.008813023
17594	-44.59266	-42.73098	-1.861688	0.553246	0.553246	0.553246	-3.746289	0.0001793538
17595	-44.52807	-42.72969	-1.798386	0.7781528	0.7781528	0.7781528	-3.997686	0.0001005341
17596	-44.57623	-42.72968	-1.846548	0.8384024	0.8384024	0.8384024	-3.997686	0.0001005341
17597	-44.50586	-42.73769	-1.768168	0.699473	0.699473	0.699473	-3.222261	0.0005994307
17598	-44.71046	-42.73531	-1.97515	0.9485501	0.9485501	0.9485501	-3.341131	0.0004558994
17599	-44.53143	-42.76271	-1.76872	0.7041126	0.7041126	0.7041126	-2.665492	0.002160272
17600	-44.57189	-42.75067	-1.821228	0.5834332	0.5834332	0.5834332	-2.853621	0.001400808
17601	-44.60683	-42.74326	-1.863568	0.5520544	0.5520544	0.5520544	-3.02682	0.0009401129
17602	-44.65594	-42.79237	-1.863568	0.5520544	0.5520544	0.5520544	-2.399664	0.003984157
17603	-45.30155	-43.43799	-1.863568	0.5520544	0.5520544	0.5520544	-1.352499	0.04441211
17604	-44.69175	-42.77268	-1.919066	0.52192	0.52192	0.52192	-2.559199	0.002759314
17605	-44.59467	-42.8253	-1.76937	0.7083352	0.7083352	0.7083352	-2.21658	0.006073233
17606	-44.80262	-42.73791	-2.064709	1.010514	1.010514	1.010514	-3.20612	0.0006221283
17607	-44.78119	-42.73167	-2.049515	1.000476	1.000476	1.000476	-3.643909	0.0002270339
17608	-44.7778	-42.73167	-2.046126	0.9982143	0.9982143	0.9982143	-3.643909	0.0002270339
17609	-44.51392	-42.7415	-1.77242	0.7220504	0.7220504	0.7220504	-3.076873	0.0008377735
17610	-44.99144	-42.735	-2.25644	1.126836	1.126836	1.126836	-3.356332	0.0004402181
17611	-44.67968	-42.73939	-1.940287	0.9220874	0.9220874	0.9220874	-3.14728	0.0007123937
17612	-44.55387	-42.77775	-1.776118	0.7337761	0.7337761	0.7337761	-2.508067	0.003104082
17613	-44.62456	-42.74696	-1.877608	0.8689944	0.8689944	0.8689944	-2.925766	0.001186407
17614	-44.50802	-42.7335	-1.77452	0.6478928	0.6478928	0.6478928	-3.472395	0.0003369805
17615	-44.6937	-42.76985	-1.923844	0.9089614	0.9089614	0.9089614	-2.579734	0.002631877
17616	-44.56653	-42.77012	-1.796412	0.7750151	0.7750151	0.7750151	-2.579734	0.002631877
17617	-44.93599	-42.72997	-2.206027	1.097713	1.097713	1.097713	-3.921432	0.0001198307
17618	-45.54103	-42.72969	-2.81134	1.415415	1.415415	1.415415	-3.98307	0.0001039754
17619	-45.46659	-43.39527	-2.071324	1.014835	1.014835	1.014835	-1.367101	0.04294367
17620	-45.27975	-43.06464	-2.215106	0.4282486	0.4282486	0.4282486	-1.681969	0.02079847
17621	-44.67063	-42.78066	-1.889978	0.8802176	0.8802176	0.8802176	-2.480334	0.003308767
17622	-44.5312	-42.76298	-1.768215	0.6748804	0.6748804	0.6748804	-2.662642	0.002174495
17623	-45.30874	-42.76349	-2.545251	0.3684027	0.3684027	0.3684027	-2.662642	0.002174495
17624	-45.37801	-42.83276	-2.545251	0.3684027	0.3684027	0.3684027	-2.191567	0.006433283
17625	-44.59142	-42.7741	-1.817319	0.58699	0.58699	0.58699	-2.544244	0.002855988
17626	-44.84436	-42.73065	-2.11371	1.041882	1.041882	1.041882	-3.787608	0.0001630766
17627	-45.52685	-42.73032	-2.796533	1.408155	1.408155	1.408155	-3.841446	0.0001440635
17628	-44.98693	-42.73035	-2.256588	1.12692	1.12692	1.12692	-3.841446	0.0001440635
17629	-46.05959	-42.72976	-3.329833	1.66333	1.66333	1.66333	-3.961351	0.0001093071
17630	-45.5112	-42.73357	-2.777629	1.398865	1.398865	1.398865	-3.451144	0.0003538803
17631	-45.68529	-42.90457	-2.780715	1.400383	1.400383	1.400383	-1.941636	0.01143836
17632	-46.38853	-43.42482	-2.963708	1.489373	1.489373	1.489373	-1.334756	0.04626407
17633	-46.74822	-43.6298	-3.118422	1.563378	1.563378	1.563378	-1.216938	0.06068226
17634	-45.77287	-42.8412	-2.931672	1.473925	1.473925	1.473925	-2.134147	0.007342661
17635	-46.1663	-42.75321	-3.413092	1.702448	1.702448	1.702448	-2.784015	0.001644316
17636	-44.65212	-42.75683	-1.895292	0.8849063	0.8849063	0.8849063	-2.742571	0.001808962
17637	-47.24769	-42.74625	-4.501435	2.212588	2.212588	2.212588	-2.913935	0.001219173
17638	-47.93575	-43.08547	-4.850271	2.378608	2.378608	2.378608	-1.6086	0.02462636
17639	-45.72722	-42.73268	-2.994547	1.5042	1.5042	1.5042	-3.526313	0.0002976369
17640	-45.22107	-42.73092	-2.49015	1.253678	1.253678	1.253678	-3.741251	0.0001814466
17641	-44.90135	-42.73287	-2.168481	1.075444	1.075444	1.075444	-3.517083	0.0003040307
17642	-44.70888	-42.7696	-1.939273	0.921291	0.921291	0.921291	-2.582097	0.002617599
17643	-45.06723	-42.74982	-2.317412	1.161066	1.161066	1.161066	-2.858402	0.001385472
17644	-44.62802	-42.73729	-1.890736	0.5362372	0.5362372	0.5362372	-3.244316	0.0005697492
17645	-45.10974	-42.73092	-2.378819	0.3954062	0.3954062	0.3954062	-3.757678	0.0001747117
17646	-44.72231	-42.77251	-1.949798	0.9294771	0.9294771	0.9294771	-2.55251	0.00280214
17647	-44.91488	-42.80483	-2.110048	1.039585	1.039585	1.039585	-2.312461	0.00487011
17648	-44.83536	-42.73526	-2.100098	1.033309	1.033309	1.033309	-3.34203	0.000454957
17649	-44.52805	-42.73541	-1.792647	0.6144561	0.6144561	0.6144561	-3.34203	0.000454957
17650	-44.52667	-42.73402	-1.792647	0.6144561	0.6144561	0.6144561	-3.433117	0.0003688781
17651	-44.64489	-42.78767	-1.857217	0.5561381	0.5561381	0.5561381	-2.432578	0.003693362
17652	-44.65632	-42.8514	-1.804923	0.7879641	0.7879641	0.7879641	-2.111399	0.007737513
17653	-46.02869	-42.80189	-3.2268	1.614751	1.614751	1.614751	-2.317123	0.004818109
17654	-45.33569	-42.73679	-2.598895	1.309606	1.309606	1.309606	-3.252459	0.0005591669
17655	-44.77243	-42.83846	-1.933974	0.9171029	0.9171029	0.9171029	-2.1569	0.006967869
17656	-45.65167	-42.79258	-2.859091	1.438733	1.438733	1.438733	-2.379629	0.004172253
17657	-44.77295	-42.74175	-2.031201	0.9881484	0.9881484	0.9881484	-3.063607	0.0008637608
17658	-45.98582	-42.73145	-3.254373	1.627773	1.627773	1.627773	-3.658716	0.0002194242
17659	-47.45609	-42.77776	-4.67833	2.296521	2.296521	2.296521	-2.474644	0.003352399
17660	-47.41771	-42.73938	-4.67833	2.296521	2.296521	2.296521	-3.118575	0.0007610715
17661	-48.22137	-42.73728	-5.484094	2.686353	2.686353	2.686353	-3.199352	0.0006318989
17662	-46.0415	-42.74164	-3.299861	1.649221	1.649221	1.649221	-3.053338	0.0008844264
17663	-45.11278	-43.08434	-2.028435	0.9862627	0.9862627	0.9862627	-1.643861	0.02270591
17664	-44.84868	-42.86965	-1.979031	0.951398	0.951398	0.951398	-2.047743	0.008958943
17665	-44.7167	-42.73767	-1.979031	0.951398	0.951398	0.951398	-3.218133	0.0006051552
17666	-44.71403	-42.94442	-1.769611	0.6655828	0.6655828	0.6655828	-1.86922	0.01351389
17667	-44.9233	-42.79593	-2.127364	1.050382	1.050382	1.050382	-2.365826	0.00430699
17668	-45.01669	-42.82071	-2.195985	1.091809	1.091809	1.091809	-2.229488	0.005895384
17669	-45.66833	-42.73463	-2.933702	1.474905	1.474905	1.474905	-3.372923	0.0004237184
17670	-46.08198	-42.75522	-3.326762	1.661886	1.661886	1.661886	-2.751409	0.001772518
17671	-46.42851	-42.77895	-3.649557	1.813127	1.813127	1.813127	-2.474871	0.003350648
17672	-44.66638	-42.73516	-1.931213	0.9149014	0.9149014	0.9149014	-3.350543	0.0004461259
17673	-44.75378	-42.8031	-1.950683	0.9301575	0.9301575	0.9301575	-2.324697	0.004734811
17674	-44.65683	-42.73934	-1.917489	0.9037564	0.9037564	0.9037564	-3.149368	0.0007089776
17675	-44.51355	-42.73325	-1.780301	0.6345462	0.6345462	0.6345462	-3.493138	0.0003212639
17676	-44.51255	-42.73225	-1.780301	0.6345462	0.6345462	0.6345462	-3.586188	0.0002593054
17677	-44.50219	-42.73372	-1.768462	0.7021128	0.7021128	0.7021128	-3.453618	0.0003518698
17678	-44.62996	-42.77556	-1.854404	0.8465304	0.8465304	0.8465304	-2.525388	0.002982715
17679	-44.68115	-42.73729	-1.943867	0.9248855	0.9248855	0.9248855	-3.236562	0.0005800135
17680	-44.67408	-42.73021	-1.943867	0.9248855	0.9248855	0.9248855	-3.871897	0.0001343083
17681	-45.48422	-43.54035	-1.943867	0.9248855	0.9248855	0.9248855	-1.282529	0.05217608
17682	-45.19954	-43.08436	-2.115183	1.042803	1.042803	1.042803	-1.642483	0.02277807
17683	-44.67147	-42.78196	-1.889509	0.8798005	0.8798005	0.8798005	-2.469662	0.003391079
17684	-44.59493	-42.82665	-1.768281	0.7005487	0.7005487	0.7005487	-2.210763	0.006155132
17685	-44.97561	-42.75194	-2.22367	0.4263239	0.4263239	0.4263239	-2.832971	0.001469025
17686	-44.72226	-42.73062	-1.991637	0.9605285	0.9605285	0.9605285	-3.794659	0.0001604506
17687	-44.53057	-42.7505	-1.78007	0.7438757	0.7438757	0.7438757	-2.853588	0.001400915
17688	-44.82017	-42.74202	-2.078158	1.019269	1.019269	1.019269	-3.054472	0.0008821214
17689	-45.12409	-42.82113	-2.302961	0.4096705	0.4096705	0.4096705	-2.241922	0.005728994
17690	-45.04665	-42.74369	-2.302961	0.4096705	0.4096705	0.4096705	-3.017698	0.0009600672
17691	-45.06369	-42.96562	-2.098071	0.4577088	0.4577088	0.4577088	-1.833126	0.01468501
17692	-44.86815	-42.77008	-2.098071	0.4577088	0.4577088	0.4577088	-2.586622	0.002590465
17693	-44.83787	-42.7398	-2.098071	0.4577088	0.4577088	0.4577088	-3.141084	0.0007226293
17694	-44.82828	-42.73021	-2.098071	0.4577088	0.4577088	0.4577088	-3.881989	0.0001312234
17695	-45.01018	-43.24024	-1.769943	0.6639272	0.6639272	0.6639272	-1.492739	0.03215596
17696	-45.71688	-43.94694	-1.769943	0.6639272	0.6639272	0.6639272	-1.110509	0.07753376
17697	-44.52396	-42.74902	-1.77494	0.7303595	0.7303595	0.7303595	-2.883517	0.001307624
17698	-45.80838	-42.73068	-3.077698	1.543984	1.543984	1.543984	-3.772201	0.000168966
17699	-45.14986	-42.73211	-2.417751	1.215524	1.215524	1.215524	-3.589494	0.0002573391
17700	-44.70368	-42.73144	-1.972243	0.9464052	0.9464052	0.9464052	-3.674328	0.000211676
17701	-44.56503	-42.73	-1.835023	0.8258637	0.8258637	0.8258637	-3.918465	0.0001206521
17702	-45.18617	-43.35205	-1.834126	0.8248526	0.8248526	0.8248526	-1.401799	0.03964616
17703	-46.04592	-43.74512	-2.3008	1.151836	1.151836	1.151836	-1.17547	0.06676207
17704	-44.98766	-42.96174	-2.02592	0.9845436	0.9845436	0.9845436	-1.828427	0.01484475
17705	-45.15642	-42.73551	-2.420902	1.217203	1.217203	1.217203	-3.323459	0.0004748331
17706	-45.41253	-43.39158	-2.020953	0.9811313	0.9811313	0.9811313	-1.370477	0.04261116
17707	-44.93754	-42.81463	-2.122908	0.4508957	0.4508957	0.4508957	-2.272528	0.005339145
17708	-45.27361	-42.93532	-2.338292	0.4028459	0.4028459	0.4028459	-1.893775	0.01277101
17709	-44.60332	-42.75408	-1.849234	0.5615286	0.5615286	0.5615286	-2.792845	0.001611222
17710	-44.52466	-42.74131	-1.783352	0.7511756	0.7511756	0.7511756	-3.082523	0.0008269448
17711	-44.75707	-42.73349	-2.023572	0.9829333	0.9829333	0.9829333	-3.465947	0.0003420208
17712	-45.07905	-42.86293	-2.216123	1.103612	1.103612	1.103612	-2.065627	0.008597511
17713	-44.83164	-42.74132	-2.090315	1.027084	1.027084	1.027084	-3.076532	0.0008384328
17714	-45.13253	-42.73008	-2.402455	1.207351	1.207351	1.207351	-3.893932	0.0001276638
17715	-44.65655	-42.73063	-1.925922	0.9106461	0.9106461	0.9106461	-3.794974	0.0001603342
17716	-44.70205	-42.77613	-1.925922	0.9106461	0.9106461	0.9106461	-2.518836	0.003028054
17717	-44.67302	-42.74709	-1.925922	0.9106461	0.9106461	0.9106461	-2.921757	0.001197409
17718	-44.88893	-42.74407	-2.144853	1.061136	1.061136	1.061136	-2.993823	0.001014325
17719	-46.04952	-42.9527	-3.096825	1.5531	1.5531	1.5531	-1.832699	0.01469946
17720	-45.83166	-42.73484	-3.096825	1.5531	1.5531	1.5531	-3.357997	0.0004385338
17721	-46.39651	-42.74297	-3.653546	1.814991	1.814991	1.814991	-3.009177	0.0009790904
17722	-46.4492	-42.742	-3.707196	1.840055	1.840055	1.840055	-3.037719	0.0009168128
17723	-45.82604	-42.73301	-3.093033	1.551294	1.551294	1.551294	-3.494886	0.0003199734
17724	-45.58102	-42.73304	-2.847979	1.433319	1.433319	1.433319	-3.494886	0.0003199734
17725	-45.59552	-42.74754	-2.847979	1.433319	1.433319	1.433319	-2.900721	0.001256839
17726	-45.0578	-42.79066	-2.267142	1.132917	1.132917	1.132917	-2.399269	0.003987781
17727	-46.28223	-43.19333	-3.088902	1.549325	1.549325	1.549325	-1.512519	0.0307242
17728	-46.22025	-42.78813	-3.432123	1.711375	1.711375	1.711375	-2.404914	0.003936284
17729	-46.56221	-43.14216	-3.420051	1.705713	1.705713	1.705713	-1.560104	0.02753571
17730	-44.98656	-42.87743	-2.109124	1.039005	1.039005	1.039005	-2.022517	0.009494736
17731	-44.64302	-42.73984	-1.903186	0.8917386	0.8917386	0.8917386	-3.130918	0.000739745
17732	-44.51988	-42.73047	-1.789408	0.6190687	0.6190687	0.6190687	-3.828279	0.0001484981
17733	-44.76486	-42.73049	-2.034375	0.4769916	0.4769916	0.4769916	-3.828279	0.0001484981
17734	-44.92423	-42.88985	-2.034375	0.4769916	0.4769916	0.4769916	-1.999951	0.01000113
17735	-44.60666	-42.7391	-1.867551	0.5495766	0.5495766	0.5495766	-3.16586	0.0006825584
17736	-44.59865	-42.7311	-1.867551	0.5495766	0.5495766	0.5495766	-3.728874	0.000186692
17737	-45.25192	-42.73945	-2.512469	1.265281	1.265281	1.265281	-3.137909	0.0007279326
17738	-44.55899	-42.73106	-1.827934	0.8177136	0.8177136	0.8177136	-3.729154	0.0001865717
17739	-44.5252	-42.73165	-1.793548	0.6132325	0.6132325	0.6132325	-3.654347	0.0002216422
17740	-44.6305	-42.73519	-1.895311	0.5337939	0.5337939	0.5337939	-3.35646	0.0004400886
17741	-44.65123	-42.73149	-1.919749	0.5215967	0.5215967	0.5215967	-3.676681	0.0002105323
17742	-44.60448	-42.82041	-1.784065	0.7526681	0.7526681	0.7526681	-2.238084	0.005779849
17743	-44.77219	-42.73314	-2.039042	0.9934583	0.9934583	0.9934583	-3.494691	0.0003201172
17744	-45.08812	-42.7331	-2.355022	1.181723	1.181723	1.181723	-3.494691	0.0003201172
17745	-44.51733	-42.73958	-1.777753	0.7381731	0.7381731	0.7381731	-3.143758	0.0007181948
17746	-44.61389	-42.78655	-1.827341	0.8170152	0.8170152	0.8170152	-2.435451	0.003669008
17747	-44.52475	-42.73848	-1.786268	0.6239153	0.6239153	0.6239153	-3.189619	0.0006462205
17748	-44.50474	-42.73005	-1.774688	0.7295975	0.7295975	0.7295975	-3.909469	0.0001231774
17749	-44.5512	-42.76559	-1.785607	0.6249914	0.6249914	0.6249914	-2.632308	0.002331803
17750	-45.65035	-43.49776	-2.152587	1.065846	1.065846	1.065846	-1.302363	0.04984674
17751	-45.21439	-43.4433	-1.771088	0.6589833	0.6589833	0.6589833	-1.346254	0.04505528
17752	-44.95894	-43.17119	-1.787744	0.7599381	0.7599381	0.7599381	-1.553781	0.02793951
17753	-46.15691	-44.07748	-2.079429	0.4630636	0.4630636	0.4630636	-1.07233	0.08465841
17754	-45.33968	-43.26025	-2.079429	0.4630636	0.4630636	0.4630636	-1.4811	0.03302931
17755	-46.96588	-44.04857	-2.917309	0.3219987	0.3219987	0.3219987	-1.086839	0.08187689
17756	-45.03909	-42.76315	-2.275944	0.4151236	0.4151236	0.4151236	-2.66586	0.002158442
17757	-44.71983	-42.73395	-1.985877	0.4939116	0.4939116	0.4939116	-3.440561	0.000362609
17758	-45.1562	-42.73723	-2.418974	1.216176	1.216176	1.216176	-3.233447	0.0005841885
17759	-45.48293	-42.73349	-2.749434	1.384961	1.384961	1.384961	-3.457798	0.0003484994
17760	-44.69078	-42.75876	-1.932021	0.9155473	0.9155473	0.9155473	-2.713727	0.001933183
17761	-45.12337	-43.34953	-1.773842	0.649804	0.649804	0.649804	-1.408262	0.03906049
17762	-44.98822	-42.92604	-2.062181	1.008856	1.008856	1.008856	-1.900269	0.01258147
17763	-45.11884	-42.73187	-2.386969	1.199032	1.199032	1.199032	-3.616311	0.0002419295
17764	-45.2999	-42.98314	-2.316766	1.160708	1.160708	1.160708	-1.786092	0.0163647
17765	-44.8727	-42.88906	-1.983642	0.9547581	0.9547581	0.9547581	-1.991678	0.01019346
17766	-44.83662	-42.90627	-1.930348	0.516694	0.516694	0.516694	-1.956999	0.01104081
17767	-44.60857	-42.79036	-1.818213	0.5861628	0.5861628	0.5861628	-2.412798	0.003865464
17768	-44.88325	-42.78523	-2.098024	0.4577222	0.4577222	0.4577222	-2.452797	0.003525357
17769	-44.64385	-42.77781	-1.866036	0.5505122	0.5505122	0.5505122	-2.511297	0.003081082
17770	-45.08399	-42.73939	-2.344607	0.4016606	0.4016606	0.4016606	-3.157876	0.0006952224
17771	-44.73263	-42.76074	-1.971897	0.4992517	0.4992517	0.4992517	-2.695142	0.002017706
17772	-45.42081	-43.49784	-1.922969	0.5200847	0.5200847	0.5200847	-1.317855	0.04810002
17773	-44.68354	-42.84125	-1.842286	0.5664835	0.5664835	0.5664835	-2.153475	0.007023041
17774	-44.59798	-42.73202	-1.865964	0.5505568	0.5505568	0.5505568	-3.612997	0.0002437825
17775	-44.55066	-42.73197	-1.818686	0.8064603	0.8064603	0.8064603	-3.612997	0.0002437825
17776	-45.07008	-42.88418	-2.185903	1.085844	1.085844	1.085844	-2.002217	0.009949071
17777	-45.59324	-43.37721	-2.216025	1.103555	1.103555	1.103555	-1.376821	0.04199322
17778	-44.96581	-42.78777	-2.178042	1.081166	1.081166	1.081166	-2.420967	0.003793439
17779	-44.58278	-42.73467	-1.848113	0.8400466	0.8400466	0.8400466	-3.383592	0.0004134358
17780	-44.95586	-42.75429	-2.201566	1.095095	1.095095	1.095095	-2.778394	0.001665734
17781	-44.55738	-42.75491	-1.802471	0.6022179	0.6022179	0.6022179	-2.778394	0.001665734
17782	-44.51851	-42.73061	-1.787902	0.6213421	0.6213421	0.6213421	-3.803216	0.00015732
17783	-44.5333	-42.73576	-1.797532	0.7768059	0.7768059	0.7768059	-3.318042	0.000480793
17784	-44.55972	-42.73389	-1.825829	0.8152193	0.8152193	0.8152193	-3.438925	0.000363978
17785	-44.68275	-42.75495	-1.927802	0.5178525	0.5178525	0.5178525	-2.779519	0.001661425
17786	-45.10826	-42.78246	-2.325798	1.1657	1.1657	1.1657	-2.459706	0.003469717
17787	-45.08622	-42.76042	-2.325798	1.1657	1.1657	1.1657	-2.685601	0.002062525
17788	-47.97378	-42.73165	-5.242134	2.567836	2.567836	2.567836	-3.61352	0.0002434893
17789	-46.01518	-42.73036	-3.284822	1.642135	1.642135	1.642135	-3.827514	0.00014876
17790	-45.29418	-42.96505	-2.329135	1.167539	1.167539	1.167539	-1.818113	0.01520153
17791	-44.63798	-42.76857	-1.869415	0.8612942	0.8612942	0.8612942	-2.594311	0.002545004
17792	-44.50762	-42.73829	-1.769323	0.7080569	0.7080569	0.7080569	-3.195849	0.0006370168
17793	-45.3365	-42.73659	-2.599912	1.310123	1.310123	1.310123	-3.262863	0.0005459296
17794	-45.28921	-42.73043	-2.558777	1.289143	1.289143	1.289143	-3.821773	0.0001507395
17795	-45.94034	-42.73229	-3.208048	1.605884	1.605884	1.605884	-3.562572	0.0002737963
17796	-46.72184	-42.73022	-3.991615	1.972949	1.972949	1.972949	-3.847964	0.0001419175
17797	-46.06554	-42.76479	-3.30075	1.649639	1.649639	1.649639	-2.620283	0.002397272
17798	-46.11019	-42.80944	-3.30075	1.649639	1.649639	1.649639	-2.273966	0.005321495
17799	-46.03171	-42.73096	-3.30075	1.649639	1.649639	1.649639	-3.726609	0.0001876684
17800	-45.3808	-42.74433	-2.636473	1.328614	1.328614	1.328614	-2.981382	0.001043801
17801	-44.6119	-42.79927	-1.812637	0.7986304	0.7986304	0.7986304	-2.350257	0.004464192
17802	-44.54259	-42.73131	-1.811279	0.5928196	0.5928196	0.5928196	-3.697723	0.0002005753
17803	-44.77873	-42.90518	-1.873547	0.545958	0.545958	0.545958	-1.959045	0.01098892
17804	-44.52789	-42.75732	-1.770577	0.7145499	0.7145499	0.7145499	-2.738828	0.001824619
17805	-45.88677	-42.736	-3.150769	1.578745	1.578745	1.578745	-3.288406	0.0005147473
17806	-45.88437	-42.7336	-3.150769	1.578745	1.578745	1.578745	-3.445468	0.0003585353
17807	-45.13037	-42.73614	-2.394228	1.202938	1.202938	1.202938	-3.288589	0.0005145299
17808	-47.136	-42.72963	-4.406369	2.167675	2.167675	2.167675	-3.985274	0.0001034489
17809	-46.25747	-42.73079	-3.526684	1.755673	1.755673	1.755673	-3.751118	0.0001773708
17810	-46.03353	-43.37887	-2.654661	1.337764	1.337764	1.337764	-1.36931	0.04272576
17811	-46.32608	-44.08052	-2.245563	1.12062	1.12062	1.12062	-1.047976	0.08954133
17812	-45.74068	-43.91688	-1.823803	0.8127828	0.8127828	0.8127828	-1.116627	0.07644928
17813	-44.75091	-42.72992	-2.02099	0.9811571	0.9811571	0.9811571	-3.935399	0.0001160382
17814	-44.78724	-42.76625	-2.02099	0.9811571	0.9811571	0.9811571	-2.617409	0.002413187
17815	-44.55314	-42.76666	-1.786481	0.7575164	0.7575164	0.7575164	-2.617409	0.002413187
17816	-44.98611	-43.14925	-1.836853	0.8279088	0.8279088	0.8279088	-1.574354	0.02664688
17817	-44.84767	-42.75304	-2.094636	1.029841	1.029841	1.029841	-2.80114	0.001580737
17818	-44.82555	-42.73091	-2.094636	1.029841	1.029841	1.029841	-3.746679	0.000179193
17819	-44.83618	-42.74154	-2.094636	1.029841	1.029841	1.029841	-3.069322	0.0008524686
17820	-44.5136	-42.73927	-1.77433	0.7284902	0.7284902	0.7284902	-3.155585	0.0006989001
17821	-44.82792	-42.90871	-1.919213	0.5218501	0.5218501	0.5218501	-1.950976	0.01119499
17822	-45.27065	-42.73208	-2.53857	0.369393	0.369393	0.369393	-3.609904	0.0002455254
17823	-44.92974	-42.73105	-2.198692	0.4320146	0.4320146	0.4320146	-3.738124	0.0001827579
17824	-45.40131	-42.74219	-2.659122	0.3525117	0.3525117	0.3525117	-3.062643	0.0008656801
17825	-45.86912	-42.75381	-3.115309	0.3024313	0.3024313	0.3024313	-2.802678	0.001575152
17826	-45.84571	-42.7304	-3.115309	0.3024313	0.3024313	0.3024313	-3.847164	0.0001421791
17827	-45.06917	-42.73426	-2.334908	0.4034855	0.4034855	0.4034855	-3.420127	0.0003800783
17828	-44.5306	-42.73078	-1.799825	0.6052996	0.6052996	0.6052996	-3.776347	0.0001673605
17829	-44.84616	-42.73929	-2.106872	1.037588	1.037588	1.037588	-3.148774	0.0007099471
17830	-44.85912	-42.73982	-2.119298	1.045372	1.045372	1.045372	-3.128535	0.000743815
